,neutral,z1,z2,z3,z4,z5
0,37.7,37.4,37.5,37.5,37.5,37.6
1,37.7,37.5,37.5,37.5,37.6,37.6
2,37.7,38.4,38.4,38.5,38.5,38.7
3,37.7,41.9,41.7,41.9,42.0,42.6
4,37.6,44.6,44.4,44.5,44.6,45.0
5,37.6,43.8,43.9,43.8,43.8,43.7
6,37.6,43.1,43.1,43.1,43.1,43.3
7,37.6,43.6,43.5,43.6,43.7,44.4
8,37.6,43.7,43.7,43.7,43.7,44.3
9,37.6,43.4,43.4,43.4,43.4,43.6
10,37.6,43.5,43.5,43.5,43.6,43.7
11,37.6,43.7,43.6,43.7,43.7,44.0
12,37.6,43.5,43.6,43.6,43.6,43.8
13,37.5,43.6,43.5,43.6,43.6,43.7
14,37.5,43.6,43.6,43.6,43.7,44.0
15,37.6,43.6,43.6,43.6,43.6,43.9
16,37.6,43.6,43.6,43.6,43.6,43.8
17,37.6,43.6,43.6,43.6,43.7,43.9
18,37.6,43.7,43.6,43.7,43.7,43.9
19,37.6,43.6,43.6,43.6,43.7,43.9
20,37.6,43.6,43.6,43.6,43.7,43.9
21,37.6,43.6,43.6,43.7,43.7,43.9
22,37.6,43.6,43.6,43.7,43.7,43.9
23,37.6,43.6,43.6,43.7,43.7,43.9
24,37.6,43.7,43.6,43.7,43.7,43.9
25,37.6,43.7,43.6,43.7,43.7,43.9
26,37.6,43.7,43.6,43.7,43.7,43.9
27,37.6,43.7,43.7,43.7,43.7,43.9
28,37.6,43.7,43.7,43.7,43.7,43.9
29,37.6,43.7,43.7,43.7,43.7,43.9
30,37.6,43.7,43.7,43.7,43.7,43.9
31,37.6,43.7,43.7,43.7,43.7,43.9
32,37.6,43.7,43.7,43.7,43.7,43.9
33,37.6,43.7,43.7,43.7,43.7,43.9
34,37.6,43.7,43.7,43.7,43.7,43.9
35,37.6,43.7,43.7,43.7,43.7,43.9
36,37.6,43.7,43.7,43.7,43.7,43.9
37,37.6,43.7,43.7,43.7,43.7,43.9
38,37.7,43.7,43.7,43.7,43.7,43.9
39,37.7,43.7,43.7,43.7,43.7,43.9
40,37.7,43.7,43.7,43.7,43.7,43.9
41,37.7,43.7,43.7,43.7,43.7,43.9
42,37.7,43.7,43.7,43.7,43.7,43.9
43,37.7,43.7,43.7,43.7,43.7,43.9
44,37.7,43.7,43.7,43.7,43.8,43.9
45,37.7,43.8,43.7,43.7,43.8,43.9
46,37.7,43.8,43.7,43.7,43.8,43.9
47,37.7,43.8,43.7,43.7,43.8,43.9
48,37.7,43.8,43.7,43.7,43.8,43.9
49,37.7,43.8,43.7,43.7,43.8,43.9
50,37.7,43.8,43.7,43.7,43.8,43.9
51,37.7,43.8,43.7,43.7,43.8,43.9
52,37.7,43.8,43.7,43.7,43.8,43.9
53,37.7,43.8,43.7,43.7,43.8,43.9
54,37.7,43.8,43.7,43.7,43.8,43.9
55,37.7,43.8,43.7,43.8,43.8,43.9
56,37.7,43.8,43.8,43.8,43.8,43.9
57,37.7,43.8,43.8,43.8,43.8,43.9
58,37.7,43.8,43.8,43.8,43.8,43.9
59,37.7,43.8,43.8,43.8,43.8,43.9
60,37.7,43.8,43.8,43.8,43.8,43.9
61,37.7,43.8,43.8,43.8,43.8,43.9
62,37.7,43.8,43.8,43.8,43.8,43.9
63,37.7,43.8,43.8,43.8,43.8,43.9
64,37.7,43.8,43.8,43.8,43.8,43.9
65,37.7,43.8,43.8,43.8,43.8,43.9
66,37.7,43.8,43.8,43.8,43.8,43.9
67,37.7,43.8,43.8,43.8,43.8,43.9
68,37.7,43.8,43.8,43.8,43.8,43.9
69,37.7,43.8,43.8,43.8,43.8,43.9
70,37.7,43.8,43.8,43.8,43.8,43.9
71,37.7,43.8,43.8,43.8,43.8,43.9
72,37.7,43.8,43.8,43.8,43.8,43.9
73,37.7,43.8,43.8,43.8,43.8,43.9
74,37.7,43.8,43.8,43.8,43.8,43.9
75,37.7,43.8,43.8,43.8,43.8,43.9
76,37.7,43.8,43.8,43.8,43.8,43.9
77,37.7,43.8,43.8,43.8,43.8,43.9
78,37.7,43.8,43.8,43.8,43.8,43.9
79,37.7,43.8,43.8,43.8,43.8,43.9
80,37.7,43.8,43.8,43.8,43.8,43.9
81,37.7,43.8,43.8,43.8,43.8,43.9
82,37.7,43.8,43.8,43.8,43.8,43.9
83,37.7,43.8,43.8,43.8,43.8,43.9
84,37.7,43.8,43.8,43.8,43.8,43.9
85,37.7,43.8,43.8,43.8,43.8,43.9
86,37.7,43.8,43.8,43.8,43.8,43.9
87,37.7,43.8,43.8,43.8,43.8,43.9
88,37.7,43.8,43.8,43.8,43.8,43.9
89,37.7,43.8,43.8,43.8,43.8,43.9
90,37.7,43.8,43.8,43.8,43.8,43.9
91,37.7,43.8,43.8,43.8,43.8,43.9
92,37.7,43.8,43.8,43.8,43.8,43.9
93,37.7,43.8,43.8,43.8,43.8,43.9
94,37.7,43.8,43.8,43.8,43.8,43.9
95,37.7,43.8,43.8,43.8,43.8,43.9
96,37.7,43.8,43.8,43.8,43.8,43.9
97,37.7,43.8,43.8,43.8,43.8,43.9
98,37.7,43.6,43.6,43.5,43.5,43.6
99,37.8,41.1,41.2,41.1,41.0,40.8
100,37.9,37.7,37.9,37.8,37.6,37.0
101,38.0,37.4,37.4,37.4,37.4,37.3
102,38.0,38.3,38.3,38.3,38.4,38.5
103,38.1,38.2,38.3,38.2,38.1,37.6
104,38.1,37.7,37.9,37.8,37.7,37.3
105,38.1,37.8,38.0,37.8,37.8,38.1
106,38.1,38.1,38.2,38.1,38.2,38.2
107,38.1,38.2,38.2,38.2,38.2,37.7
108,38.1,38.2,38.1,38.2,38.2,37.6
109,38.0,38.1,38.1,38.1,38.1,37.9
110,38.0,38.1,38.1,38.1,38.1,38.0
111,38.0,38.1,38.1,38.1,38.1,38.0
