participant,condition,pic_presence,pic_response,trials.thisN,loop_eval_discri.thisN,loop_discri.thisRepN,discrimin_resp.rt,actual_trial,accuracy,detection_type,reaction_time,reaction_time_good,reaction_time_bad,exclude
sub-018,active,pic-absent,0,1.0,1.0,3.0,0.5259234999539331,22,1,correct rejection,0.5259234999539331,0.5259234999539331,,0
sub-018,inactive,pic-present,1,1.0,2.0,0.0,0.2377245998941362,23,1,hit,0.2377245998941362,0.2377245998941362,,0
sub-018,active,pic-absent,0,1.0,2.0,1.0,0.4333939999341964,23,1,correct rejection,0.4333939999341964,0.4333939999341964,,0
sub-018,active,pic-present,0,1.0,2.0,2.0,0.5819492998998612,23,0,miss,0.5819492998998612,,0.5819492998998612,0
sub-018,inactive,pic-absent,0,1.0,2.0,3.0,0.4978060000576079,23,1,correct rejection,0.4978060000576079,0.4978060000576079,,0
sub-018,active,pic-present,1,1.0,3.0,0.0,0.2865232999902218,24,1,hit,0.2865232999902218,0.2865232999902218,,0
sub-018,inactive,pic-present,1,1.0,3.0,1.0,0.2915951999602839,24,1,hit,0.2915951999602839,0.2915951999602839,,0
sub-018,active,pic-absent,0,1.0,3.0,2.0,0.2994095999747515,24,1,correct rejection,0.2994095999747515,0.2994095999747515,,0
sub-018,active,pic-present,0,1.0,3.0,3.0,1.2962711999425665,24,0,miss,1.2962711999425665,,1.2962711999425665,0
sub-021,inactive,pic-present,1,0.0,0.0,0.0,0.7182936999997764,9,1,hit,0.7182936999997764,0.7182936999997764,,0
sub-021,active,pic-present,1,0.0,0.0,1.0,1.4264580000017304,9,1,hit,1.4264580000017304,1.4264580000017304,,0
sub-021,inactive,pic-absent,0,0.0,0.0,2.0,0.6310131999998703,9,1,correct rejection,0.6310131999998703,0.6310131999998703,,0
sub-021,active,pic-absent,0,0.0,0.0,3.0,0.5450712999991083,9,1,correct rejection,0.5450712999991083,0.5450712999991083,,0
sub-021,active,pic-present,0,0.0,1.0,0.0,0.487440199998673,10,0,miss,0.487440199998673,,0.487440199998673,0
sub-021,inactive,pic-present,1,0.0,1.0,1.0,0.4482859999989159,10,1,hit,0.4482859999989159,0.4482859999989159,,0
sub-021,active,pic-absent,0,0.0,1.0,2.0,0.6412890999999945,10,1,correct rejection,0.6412890999999945,0.6412890999999945,,0
sub-021,inactive,pic-present,0,0.0,1.0,3.0,2.3850722999995924,10,0,miss,2.3850722999995924,,2.3850722999995924,0
sub-021,active,pic-absent,0,0.0,2.0,0.0,0.3865016999989166,11,1,correct rejection,0.3865016999989166,0.3865016999989166,,0
sub-021,inactive,pic-absent,0,0.0,2.0,1.0,0.535103700000036,11,1,correct rejection,0.535103700000036,0.535103700000036,,0
sub-021,active,pic-present,0,0.0,2.0,2.0,1.4353102999994007,11,0,miss,1.4353102999994007,,1.4353102999994007,0
sub-021,active,pic-present,1,0.0,2.0,3.0,0.4520501000006334,11,1,hit,0.4520501000006334,0.4520501000006334,,0
sub-021,inactive,pic-absent,0,0.0,3.0,0.0,0.446790999998484,12,1,correct rejection,0.446790999998484,0.446790999998484,,0
sub-021,active,pic-absent,0,0.0,3.0,1.0,0.546666100002767,12,1,correct rejection,0.546666100002767,0.546666100002767,,0
sub-021,inactive,pic-present,1,0.0,3.0,2.0,0.4117738999993889,12,1,hit,0.4117738999993889,0.4117738999993889,,0
sub-021,inactive,pic-absent,0,0.0,3.0,3.0,0.8437890999994124,12,1,correct rejection,0.8437890999994124,0.8437890999994124,,0
sub-021,inactive,pic-present,0,1.0,0.0,0.0,0.4083012000010058,21,0,miss,0.4083012000010058,,0.4083012000010058,0
sub-021,inactive,pic-present,1,1.0,0.0,1.0,0.4133426000007603,21,1,hit,0.4133426000007603,0.4133426000007603,,0
sub-021,active,pic-absent,0,1.0,0.0,2.0,0.4176322999992408,21,1,correct rejection,0.4176322999992408,0.4176322999992408,,0
sub-021,inactive,pic-absent,0,1.0,0.0,3.0,0.5670758999985992,21,1,correct rejection,0.5670758999985992,0.5670758999985992,,0
sub-021,active,pic-present,1,1.0,1.0,0.0,0.4917673000018112,22,1,hit,0.4917673000018112,0.4917673000018112,,0
sub-021,active,pic-absent,0,1.0,1.0,1.0,0.588757200002874,22,1,correct rejection,0.588757200002874,0.588757200002874,,0
sub-021,inactive,pic-present,0,1.0,1.0,2.0,0.7811777999995684,22,0,miss,0.7811777999995684,,0.7811777999995684,0
sub-021,inactive,pic-present,1,1.0,1.0,3.0,0.6013762000002316,22,1,hit,0.6013762000002316,0.6013762000002316,,0
sub-021,active,pic-absent,0,1.0,2.0,0.0,0.5474299999987124,23,1,correct rejection,0.5474299999987124,0.5474299999987124,,0
sub-021,inactive,pic-absent,0,1.0,2.0,1.0,0.5046861000009812,23,1,correct rejection,0.5046861000009812,0.5046861000009812,,0
sub-021,active,pic-present,1,1.0,2.0,2.0,0.3245399999977962,23,1,hit,0.3245399999977962,0.3245399999977962,,0
sub-021,active,pic-present,1,1.0,2.0,3.0,0.3725215999984357,23,1,hit,0.3725215999984357,0.3725215999984357,,0
sub-021,inactive,pic-absent,0,1.0,3.0,0.0,1.7533608000012464,24,1,correct rejection,1.7533608000012464,1.7533608000012464,,0
sub-021,active,pic-present,1,1.0,3.0,1.0,0.3929853999979968,24,1,hit,0.3929853999979968,0.3929853999979968,,0
sub-021,inactive,pic-absent,1,1.0,3.0,2.0,0.5464567999988503,24,0,false alarm,0.5464567999988503,,0.5464567999988503,0
sub-021,active,pic-absent,0,1.0,3.0,3.0,0.5514046999996935,24,1,correct rejection,0.5514046999996935,0.5514046999996935,,0
sub-023,active,pic-present,1,0.0,0.0,0.0,1.7621979999821633,9,1,hit,1.7621979999821633,1.7621979999821633,,0
sub-023,inactive,pic-absent,0,0.0,0.0,1.0,0.9262782000005244,9,1,correct rejection,0.9262782000005244,0.9262782000005244,,0
sub-023,inactive,pic-present,1,0.0,0.0,2.0,0.7907412999775261,9,1,hit,0.7907412999775261,0.7907412999775261,,0
sub-023,active,pic-present,1,0.0,0.0,3.0,0.3754353000549599,9,1,hit,0.3754353000549599,0.3754353000549599,,0
sub-023,inactive,pic-absent,0,0.0,1.0,0.0,1.8378865000559017,10,1,correct rejection,1.8378865000559017,1.8378865000559017,,0
sub-023,active,pic-present,1,0.0,1.0,1.0,0.5309907000046223,10,1,hit,0.5309907000046223,0.5309907000046223,,0
sub-023,active,pic-present,1,0.0,1.0,2.0,0.7268701000139117,10,1,hit,0.7268701000139117,0.7268701000139117,,0
sub-023,inactive,pic-absent,0,0.0,1.0,3.0,0.4085724999895319,10,1,correct rejection,0.4085724999895319,0.4085724999895319,,0
sub-023,active,pic-absent,0,0.0,2.0,0.0,0.7950548999942839,11,1,correct rejection,0.7950548999942839,0.7950548999942839,,0
sub-023,inactive,pic-present,1,0.0,2.0,1.0,0.518488600035198,11,1,hit,0.518488600035198,0.518488600035198,,0
sub-023,inactive,pic-absent,0,0.0,2.0,2.0,0.8516637999564409,11,1,correct rejection,0.8516637999564409,0.8516637999564409,,0
sub-023,active,pic-absent,0,0.0,2.0,3.0,1.235225100070238,11,1,correct rejection,1.235225100070238,1.235225100070238,,0
sub-023,inactive,pic-present,1,0.0,3.0,0.0,1.132081100018695,12,1,hit,1.132081100018695,1.132081100018695,,0
sub-023,active,pic-absent,0,0.0,3.0,1.0,0.9046049000462516,12,1,correct rejection,0.9046049000462516,0.9046049000462516,,0
sub-023,active,pic-absent,0,0.0,3.0,2.0,0.4449527999386191,12,1,correct rejection,0.4449527999386191,0.4449527999386191,,0
sub-023,inactive,pic-present,1,0.0,3.0,3.0,1.0662941000191497,12,1,hit,1.0662941000191497,1.0662941000191497,,0
sub-023,active,pic-absent,0,1.0,0.0,0.0,1.6322056000353768,21,1,correct rejection,1.6322056000353768,1.6322056000353768,,0
sub-023,inactive,pic-present,1,1.0,0.0,1.0,0.3677067999960854,21,1,hit,0.3677067999960854,0.3677067999960854,,0
sub-023,active,pic-absent,0,1.0,0.0,2.0,1.1290268000448125,21,1,correct rejection,1.1290268000448125,1.1290268000448125,,0
sub-023,inactive,pic-absent,0,1.0,0.0,3.0,1.6530404000077397,21,1,correct rejection,1.6530404000077397,1.6530404000077397,,0
sub-023,inactive,pic-present,1,1.0,1.0,0.0,0.5408659999957308,22,1,hit,0.5408659999957308,0.5408659999957308,,0
sub-023,active,pic-absent,0,1.0,1.0,1.0,0.8296539000002667,22,1,correct rejection,0.8296539000002667,0.8296539000002667,,0
sub-023,inactive,pic-present,1,1.0,1.0,2.0,0.3701438000425696,22,1,hit,0.3701438000425696,0.3701438000425696,,0
sub-023,active,pic-absent,0,1.0,1.0,3.0,1.130596000002697,22,1,correct rejection,1.130596000002697,1.130596000002697,,0
sub-023,active,pic-present,1,1.0,2.0,0.0,1.4700791001087057,23,1,hit,1.4700791001087057,1.4700791001087057,,0
sub-023,inactive,pic-absent,0,1.0,2.0,1.0,0.7298816998954862,23,1,correct rejection,0.7298816998954862,0.7298816998954862,,0
sub-023,active,pic-present,1,1.0,2.0,2.0,0.4583081000018865,23,1,hit,0.4583081000018865,0.4583081000018865,,0
sub-023,inactive,pic-present,0,1.0,2.0,3.0,0.5633653999539092,23,0,miss,0.5633653999539092,,0.5633653999539092,0
sub-023,inactive,pic-absent,1,1.0,3.0,0.0,1.2084930000128224,24,0,false alarm,1.2084930000128224,,1.2084930000128224,0
sub-023,active,pic-present,1,1.0,3.0,1.0,0.6973744999850169,24,1,hit,0.6973744999850169,0.6973744999850169,,0
sub-023,inactive,pic-absent,1,1.0,3.0,2.0,0.4252665999811142,24,0,false alarm,0.4252665999811142,,0.4252665999811142,0
sub-023,active,pic-present,0,1.0,3.0,3.0,1.0464317000005394,24,0,miss,1.0464317000005394,,1.0464317000005394,0
sub-024,inactive,pic-present,1,0.0,0.0,0.0,0.6440967000089586,9,1,hit,0.6440967000089586,0.6440967000089586,,0
sub-024,active,pic-absent,0,0.0,0.0,1.0,0.411989799933508,9,1,correct rejection,0.411989799933508,0.411989799933508,,0
sub-024,active,pic-absent,0,0.0,0.0,2.0,0.6969118000706658,9,1,correct rejection,0.6969118000706658,0.6969118000706658,,0
sub-024,inactive,pic-present,1,0.0,0.0,3.0,0.4696695999009534,9,1,hit,0.4696695999009534,0.4696695999009534,,0
sub-024,active,pic-absent,0,0.0,1.0,0.0,0.5902486999984831,10,1,correct rejection,0.5902486999984831,0.5902486999984831,,0
sub-024,inactive,pic-present,0,0.0,1.0,1.0,0.9265489000827074,10,0,miss,0.9265489000827074,,0.9265489000827074,0
sub-024,active,pic-present,1,0.0,1.0,2.0,0.4194673000602051,10,1,hit,0.4194673000602051,0.4194673000602051,,0
sub-024,active,pic-absent,0,0.0,1.0,3.0,0.4276363999815658,10,1,correct rejection,0.4276363999815658,0.4276363999815658,,0
sub-024,inactive,pic-absent,0,0.0,2.0,0.0,0.4483774999389425,11,1,correct rejection,0.4483774999389425,0.4483774999389425,,0
sub-024,active,pic-present,1,0.0,2.0,1.0,0.5514127999776974,11,1,hit,0.5514127999776974,0.5514127999776974,,0
sub-024,inactive,pic-absent,0,0.0,2.0,2.0,0.413074699928984,11,1,correct rejection,0.413074699928984,0.413074699928984,,0
sub-024,inactive,pic-absent,0,0.0,2.0,3.0,0.4208119999384507,11,1,correct rejection,0.4208119999384507,0.4208119999384507,,0
sub-024,active,pic-present,1,0.0,3.0,0.0,0.5792784000514075,12,1,hit,0.5792784000514075,0.5792784000514075,,0
sub-024,inactive,pic-absent,0,0.0,3.0,1.0,0.6753879999741912,12,1,correct rejection,0.6753879999741912,0.6753879999741912,,0
sub-024,inactive,pic-present,1,0.0,3.0,2.0,0.3556551999645307,12,1,hit,0.3556551999645307,0.3556551999645307,,0
sub-024,active,pic-present,1,0.0,3.0,3.0,0.5483986999606714,12,1,hit,0.5483986999606714,0.5483986999606714,,0
sub-024,active,pic-absent,0,1.0,0.0,0.0,0.4818104999139905,21,1,correct rejection,0.4818104999139905,0.4818104999139905,,0
sub-024,inactive,pic-present,1,1.0,0.0,1.0,0.389555100002326,21,1,hit,0.389555100002326,0.389555100002326,,0
sub-024,inactive,pic-present,1,1.0,0.0,2.0,0.350274300086312,21,1,hit,0.350274300086312,0.350274300086312,,0
sub-024,active,pic-absent,0,1.0,0.0,3.0,0.3585454999702051,21,1,correct rejection,0.3585454999702051,0.3585454999702051,,0
sub-024,inactive,pic-present,1,1.0,1.0,0.0,0.4079903999809176,22,1,hit,0.4079903999809176,0.4079903999809176,,0
sub-024,inactive,pic-absent,0,1.0,1.0,1.0,0.3680969000561163,22,1,correct rejection,0.3680969000561163,0.3680969000561163,,0
sub-024,active,pic-present,1,1.0,1.0,2.0,0.3727752999402582,22,1,hit,0.3727752999402582,0.3727752999402582,,0
sub-024,inactive,pic-absent,0,1.0,1.0,3.0,0.9931304999627172,22,1,correct rejection,0.9931304999627172,0.9931304999627172,,0
sub-024,inactive,pic-absent,0,1.0,2.0,0.0,0.3973498999839648,23,1,correct rejection,0.3973498999839648,0.3973498999839648,,0
sub-024,active,pic-present,1,1.0,2.0,1.0,0.3091020999709144,23,1,hit,0.3091020999709144,0.3091020999709144,,0
sub-024,active,pic-absent,0,1.0,2.0,2.0,0.3617866999702528,23,1,correct rejection,0.3617866999702528,0.3617866999702528,,0
sub-024,inactive,pic-present,1,1.0,2.0,3.0,1.3110707000596449,23,1,hit,1.3110707000596449,1.3110707000596449,,0
sub-024,active,pic-present,1,1.0,3.0,0.0,0.6634098999202251,24,1,hit,0.6634098999202251,0.6634098999202251,,0
sub-024,active,pic-absent,0,1.0,3.0,1.0,0.3439925001002848,24,1,correct rejection,0.3439925001002848,0.3439925001002848,,0
sub-024,inactive,pic-absent,0,1.0,3.0,2.0,0.3961148000089451,24,1,correct rejection,0.3961148000089451,0.3961148000089451,,0
sub-024,active,pic-present,1,1.0,3.0,3.0,0.3566976999863982,24,1,hit,0.3566976999863982,0.3566976999863982,,0
sub-025,active,pic-present,1,0.0,0.0,0.0,0.9676783999893814,9,1,hit,0.9676783999893814,0.9676783999893814,,0
sub-025,inactive,pic-absent,0,0.0,0.0,1.0,0.739024099893868,9,1,correct rejection,0.739024099893868,0.739024099893868,,0
sub-025,active,pic-absent,0,0.0,0.0,2.0,1.1239493999164551,9,1,correct rejection,1.1239493999164551,1.1239493999164551,,0
sub-025,inactive,pic-present,0,0.0,0.0,3.0,1.6484564000274986,9,0,miss,1.6484564000274986,,1.6484564000274986,0
sub-025,inactive,pic-absent,1,0.0,1.0,0.0,0.5179325999924913,10,0,false alarm,0.5179325999924913,,0.5179325999924913,0
sub-025,active,pic-present,1,0.0,1.0,1.0,0.809704800019972,10,1,hit,0.809704800019972,0.809704800019972,,0
sub-025,inactive,pic-absent,0,0.0,1.0,2.0,1.7155576000222936,10,1,correct rejection,1.7155576000222936,1.7155576000222936,,0
sub-025,active,pic-present,1,0.0,1.0,3.0,0.4070555999642238,10,1,hit,0.4070555999642238,0.4070555999642238,,0
sub-025,active,pic-absent,0,0.0,2.0,0.0,0.4652084000408649,11,1,correct rejection,0.4652084000408649,0.4652084000408649,,0
sub-025,inactive,pic-present,1,0.0,2.0,1.0,0.4258433000650257,11,1,hit,0.4258433000650257,0.4258433000650257,,0
sub-025,active,pic-present,1,0.0,2.0,2.0,0.3389482999918982,11,1,hit,0.3389482999918982,0.3389482999918982,,0
sub-025,active,pic-absent,0,0.0,2.0,3.0,0.3469563000835478,11,1,correct rejection,0.3469563000835478,0.3469563000835478,,0
sub-025,inactive,pic-present,1,0.0,3.0,0.0,0.3061130000278353,12,1,hit,0.3061130000278353,0.3061130000278353,,0
sub-025,active,pic-absent,0,0.0,3.0,1.0,0.4542561999987811,12,1,correct rejection,0.4542561999987811,0.4542561999987811,,0
sub-025,inactive,pic-present,0,0.0,3.0,2.0,0.8382946000201628,12,0,miss,0.8382946000201628,,0.8382946000201628,0
sub-025,inactive,pic-absent,1,0.0,3.0,3.0,0.6114230999955907,12,0,false alarm,0.6114230999955907,,0.6114230999955907,0
sub-025,inactive,pic-present,1,1.0,0.0,0.0,0.415677500073798,21,1,hit,0.415677500073798,0.415677500073798,,0
sub-025,inactive,pic-absent,1,1.0,0.0,1.0,0.5675555999623612,21,0,false alarm,0.5675555999623612,,0.5675555999623612,0
sub-025,active,pic-present,1,1.0,0.0,2.0,0.6678620999446139,21,1,hit,0.6678620999446139,0.6678620999446139,,0
sub-025,active,pic-present,1,1.0,0.0,3.0,1.049555099918507,21,1,hit,1.049555099918507,1.049555099918507,,0
sub-025,inactive,pic-absent,0,1.0,1.0,0.0,0.7289199000224471,22,1,correct rejection,0.7289199000224471,0.7289199000224471,,0
sub-025,active,pic-present,1,1.0,1.0,1.0,0.4487913000630215,22,1,hit,0.4487913000630215,0.4487913000630215,,0
sub-025,inactive,pic-present,1,1.0,1.0,2.0,0.5495421000523493,22,1,hit,0.5495421000523493,0.5495421000523493,,0
sub-025,inactive,pic-absent,0,1.0,1.0,3.0,0.4660110999830067,22,1,correct rejection,0.4660110999830067,0.4660110999830067,,0
sub-025,active,pic-absent,0,1.0,2.0,0.0,0.3559137999545783,23,1,correct rejection,0.3559137999545783,0.3559137999545783,,0
sub-025,inactive,pic-present,1,1.0,2.0,1.0,0.3641657999251038,23,1,hit,0.3641657999251038,0.3641657999251038,,0
sub-025,active,pic-absent,1,1.0,2.0,2.0,0.8448881000513211,23,0,false alarm,0.8448881000513211,,0.8448881000513211,0
sub-025,inactive,pic-present,0,1.0,2.0,3.0,1.4654461999889463,23,0,miss,1.4654461999889463,,1.4654461999889463,0
sub-025,active,pic-present,1,1.0,3.0,0.0,0.4126280000200495,24,1,hit,0.4126280000200495,0.4126280000200495,,0
sub-025,active,pic-absent,0,1.0,3.0,1.0,0.4689184000017121,24,1,correct rejection,0.4689184000017121,0.4689184000017121,,0
sub-025,inactive,pic-absent,0,1.0,3.0,2.0,1.3693681000731883,24,1,correct rejection,1.3693681000731883,1.3693681000731883,,0
sub-025,active,pic-absent,0,1.0,3.0,3.0,1.5619032999966294,24,1,correct rejection,1.5619032999966294,1.5619032999966294,,0
sub-026,active,pic-absent,1,0.0,0.0,0.0,1.1111446000868457,9,0,false alarm,1.1111446000868457,,1.1111446000868457,0
sub-026,active,pic-absent,0,0.0,0.0,1.0,0.3632963000563904,9,1,correct rejection,0.3632963000563904,0.3632963000563904,,0
sub-026,inactive,pic-present,1,0.0,0.0,2.0,1.027413500007242,9,1,hit,1.027413500007242,1.027413500007242,,0
sub-026,active,pic-absent,0,0.0,0.0,3.0,0.3774444999871775,9,1,correct rejection,0.3774444999871775,0.3774444999871775,,0
sub-026,active,pic-present,1,0.0,1.0,0.0,0.2949468999868259,10,1,hit,0.2949468999868259,0.2949468999868259,,0
sub-026,inactive,pic-present,0,0.0,1.0,1.0,0.4917694999603554,10,0,miss,0.4917694999603554,,0.4917694999603554,0
sub-026,inactive,pic-absent,0,0.0,1.0,2.0,0.3114991000620648,10,1,correct rejection,0.3114991000620648,0.3114991000620648,,0
sub-026,active,pic-present,0,0.0,1.0,3.0,0.4520419000182301,10,0,miss,0.4520419000182301,,0.4520419000182301,0
sub-026,inactive,pic-absent,1,0.0,2.0,0.0,0.5158325999509543,11,0,false alarm,0.5158325999509543,,0.5158325999509543,0
sub-026,inactive,pic-absent,0,0.0,2.0,1.0,0.3285398000152781,11,1,correct rejection,0.3285398000152781,0.3285398000152781,,0
sub-026,active,pic-present,1,0.0,2.0,2.0,0.3361845999024808,11,1,hit,0.3361845999024808,0.3361845999024808,,0
sub-026,inactive,pic-absent,0,0.0,2.0,3.0,0.345699300058186,11,1,correct rejection,0.345699300058186,0.345699300058186,,0
sub-026,inactive,pic-present,0,0.0,3.0,0.0,0.4328737000469118,12,0,miss,0.4328737000469118,,0.4328737000469118,0
sub-026,active,pic-present,1,0.0,3.0,1.0,0.4890148000558838,12,1,hit,0.4890148000558838,0.4890148000558838,,0
sub-026,active,pic-absent,0,0.0,3.0,2.0,0.4014731999486685,12,1,correct rejection,0.4014731999486685,0.4014731999486685,,0
sub-026,inactive,pic-present,0,0.0,3.0,3.0,0.3134215000318363,12,0,miss,0.3134215000318363,,0.3134215000318363,0
sub-026,inactive,pic-present,1,1.0,0.0,0.0,1.076289499993436,21,1,hit,1.076289499993436,1.076289499993436,,0
sub-026,active,pic-absent,0,1.0,0.0,1.0,0.3324453999521211,21,1,correct rejection,0.3324453999521211,0.3324453999521211,,0
sub-026,active,pic-absent,0,1.0,0.0,2.0,0.3891213000752032,21,1,correct rejection,0.3891213000752032,0.3891213000752032,,0
sub-026,inactive,pic-present,1,1.0,0.0,3.0,0.4896527000237256,21,1,hit,0.4896527000237256,0.4896527000237256,,0
sub-026,inactive,pic-absent,0,1.0,1.0,0.0,0.7055370999732986,22,1,correct rejection,0.7055370999732986,0.7055370999732986,,0
sub-026,active,pic-present,0,1.0,1.0,1.0,0.434480500058271,22,0,miss,0.434480500058271,,0.434480500058271,0
sub-026,active,pic-present,0,1.0,1.0,2.0,0.3424794999882579,22,0,miss,0.3424794999882579,,0.3424794999882579,0
sub-026,inactive,pic-absent,0,1.0,1.0,3.0,0.6782098000403494,22,1,correct rejection,0.6782098000403494,0.6782098000403494,,0
sub-026,active,pic-absent,1,1.0,2.0,0.0,0.3519842000678181,23,0,false alarm,0.3519842000678181,,0.3519842000678181,0
sub-026,inactive,pic-present,0,1.0,2.0,1.0,0.4966653999872505,23,0,miss,0.4966653999872505,,0.4966653999872505,0
sub-026,inactive,pic-present,1,1.0,2.0,2.0,0.4131257999688387,23,1,hit,0.4131257999688387,0.4131257999688387,,0
sub-026,active,pic-absent,0,1.0,2.0,3.0,0.5612845999421552,23,1,correct rejection,0.5612845999421552,0.5612845999421552,,0
sub-026,active,pic-present,1,1.0,3.0,0.0,0.390248299925588,24,1,hit,0.390248299925588,0.390248299925588,,0
sub-026,inactive,pic-absent,0,1.0,3.0,1.0,0.962149199913256,24,1,correct rejection,0.962149199913256,0.962149199913256,,0
sub-026,inactive,pic-absent,0,1.0,3.0,2.0,0.4513546000234782,24,1,correct rejection,0.4513546000234782,0.4513546000234782,,0
sub-026,active,pic-present,1,1.0,3.0,3.0,0.3633003999711945,24,1,hit,0.3633003999711945,0.3633003999711945,,0
sub-027,active,pic-absent,0,0.0,0.0,0.0,1.923315100022592,9,1,correct rejection,1.923315100022592,1.923315100022592,,0
sub-027,inactive,pic-present,1,0.0,0.0,1.0,0.7478839999530464,9,1,hit,0.7478839999530464,0.7478839999530464,,0
sub-027,active,pic-absent,1,0.0,0.0,2.0,2.112293199985288,9,0,false alarm,2.112293199985288,,2.112293199985288,0
sub-027,inactive,pic-present,1,0.0,0.0,3.0,0.5123847000068054,9,1,hit,0.5123847000068054,0.5123847000068054,,0
sub-027,active,pic-present,1,0.0,1.0,0.0,0.7169051000382751,10,1,hit,0.7169051000382751,0.7169051000382751,,0
sub-027,inactive,pic-absent,0,0.0,1.0,1.0,0.8126305000623688,10,1,correct rejection,0.8126305000623688,0.8126305000623688,,0
sub-027,active,pic-present,1,0.0,1.0,2.0,0.6731884001055732,10,1,hit,0.6731884001055732,0.6731884001055732,,0
sub-027,inactive,pic-absent,0,0.0,1.0,3.0,0.8655441999435425,10,1,correct rejection,0.8655441999435425,0.8655441999435425,,0
sub-027,inactive,pic-absent,0,0.0,2.0,0.0,0.8428673000307754,11,1,correct rejection,0.8428673000307754,0.8428673000307754,,0
sub-027,active,pic-present,1,0.0,2.0,1.0,0.5142099999357015,11,1,hit,0.5142099999357015,0.5142099999357015,,0
sub-027,inactive,pic-present,1,0.0,2.0,2.0,1.1315155000193045,11,1,hit,1.1315155000193045,1.1315155000193045,,0
sub-027,active,pic-absent,0,0.0,2.0,3.0,1.3186672000447288,11,1,correct rejection,1.3186672000447288,1.3186672000447288,,0
sub-027,inactive,pic-present,1,0.0,3.0,0.0,0.4423389999428764,12,1,hit,0.4423389999428764,0.4423389999428764,,0
sub-027,active,pic-absent,0,0.0,3.0,1.0,0.9679416000144556,12,1,correct rejection,0.9679416000144556,0.9679416000144556,,0
sub-027,inactive,pic-absent,0,0.0,3.0,2.0,1.015802700072527,12,1,correct rejection,1.015802700072527,1.015802700072527,,0
sub-027,active,pic-present,1,0.0,3.0,3.0,0.8793596000177786,12,1,hit,0.8793596000177786,0.8793596000177786,,0
sub-027,active,pic-absent,0,1.0,0.0,0.0,0.9487626000773162,21,1,correct rejection,0.9487626000773162,0.9487626000773162,,0
sub-027,inactive,pic-absent,0,1.0,0.0,1.0,0.6730813999893144,21,1,correct rejection,0.6730813999893144,0.6730813999893144,,0
sub-027,active,pic-present,1,1.0,0.0,2.0,0.7733922000043094,21,1,hit,0.7733922000043094,0.7733922000043094,,0
sub-027,active,pic-present,1,1.0,0.0,3.0,1.2981218000641093,21,1,hit,1.2981218000641093,1.2981218000641093,,0
sub-027,inactive,pic-absent,0,1.0,1.0,0.0,1.151700200047344,22,1,correct rejection,1.151700200047344,1.151700200047344,,0
sub-027,inactive,pic-present,1,1.0,1.0,1.0,0.5001619999529794,22,1,hit,0.5001619999529794,0.5001619999529794,,0
sub-027,active,pic-absent,0,1.0,1.0,2.0,0.9285336999455468,22,1,correct rejection,0.9285336999455468,0.9285336999455468,,0
sub-027,active,pic-absent,0,1.0,1.0,3.0,2.770400600042194,22,1,correct rejection,2.770400600042194,2.770400600042194,,0
sub-027,inactive,pic-present,1,1.0,2.0,0.0,1.1859364999691024,23,1,hit,1.1859364999691024,1.1859364999691024,,0
sub-027,active,pic-present,1,1.0,2.0,1.0,0.6222063999157399,23,1,hit,0.6222063999157399,0.6222063999157399,,0
sub-027,inactive,pic-absent,0,1.0,2.0,2.0,2.3661460999865085,23,1,correct rejection,2.3661460999865085,2.3661460999865085,,0
sub-027,inactive,pic-present,1,1.0,2.0,3.0,0.6787119000218809,23,1,hit,0.6787119000218809,0.6787119000218809,,0
sub-027,active,pic-present,1,1.0,3.0,0.0,0.8826985999476165,24,1,hit,0.8826985999476165,0.8826985999476165,,0
sub-027,active,pic-absent,0,1.0,3.0,1.0,0.5155438000801951,24,1,correct rejection,0.5155438000801951,0.5155438000801951,,0
sub-027,inactive,pic-present,1,1.0,3.0,2.0,1.1719976000022143,24,1,hit,1.1719976000022143,1.1719976000022143,,0
sub-027,inactive,pic-absent,0,1.0,3.0,3.0,1.0838518000673505,24,1,correct rejection,1.0838518000673505,1.0838518000673505,,0
sub-028,inactive,pic-absent,1,0.0,0.0,0.0,1.6708217000123111,9,0,false alarm,1.6708217000123111,,1.6708217000123111,0
sub-028,active,pic-absent,0,0.0,0.0,1.0,0.3673481000587344,9,1,correct rejection,0.3673481000587344,0.3673481000587344,,0
sub-028,inactive,pic-present,1,0.0,0.0,2.0,0.3270704000024125,9,1,hit,0.3270704000024125,0.3270704000024125,,0
sub-028,inactive,pic-present,1,0.0,0.0,3.0,0.5681324999313802,9,1,hit,0.5681324999313802,0.5681324999313802,,0
sub-028,active,pic-absent,0,0.0,1.0,0.0,0.3995751000475138,10,1,correct rejection,0.3995751000475138,0.3995751000475138,,0
sub-028,inactive,pic-present,1,0.0,1.0,1.0,0.4553273998899385,10,1,hit,0.4553273998899385,0.4553273998899385,,0
sub-028,inactive,pic-absent,0,0.0,1.0,2.0,1.0278294999152422,10,1,correct rejection,1.0278294999152422,1.0278294999152422,,0
sub-028,active,pic-absent,0,0.0,1.0,3.0,0.4283175999298692,10,1,correct rejection,0.4283175999298692,0.4283175999298692,,0
sub-028,active,pic-present,1,0.0,2.0,0.0,0.4960707999998703,11,1,hit,0.4960707999998703,0.4960707999998703,,0
sub-028,inactive,pic-absent,1,0.0,2.0,1.0,0.3635451000882312,11,0,false alarm,0.3635451000882312,,0.3635451000882312,0
sub-028,active,pic-present,1,0.0,2.0,2.0,0.3285515999887138,11,1,hit,0.3285515999887138,0.3285515999887138,,0
