,neutral,z1,z2,z3,z4,z5
0,37.8,37.8,37.9,37.9,37.7,37.8
1,37.8,37.8,37.9,37.9,37.7,37.8
2,37.9,38.0,38.0,38.0,37.9,37.9
3,37.8,38.8,38.7,38.7,38.8,38.9
4,37.8,40.3,40.1,40.1,40.3,40.5
5,37.8,41.7,41.5,41.5,41.7,41.9
6,37.7,42.9,42.7,42.7,42.9,43.1
7,37.7,44.2,44.0,44.0,44.2,44.6
8,37.6,45.5,45.4,45.4,45.6,45.9
9,37.6,46.4,46.2,46.2,46.4,46.7
10,37.6,46.4,46.3,46.3,46.4,46.7
11,37.6,46.3,46.2,46.2,46.3,46.5
12,37.6,46.3,46.3,46.3,46.4,46.6
13,37.6,46.4,46.3,46.3,46.4,46.6
14,37.6,46.4,46.3,46.3,46.4,46.5
15,37.6,46.4,46.3,46.3,46.4,46.6
16,37.6,46.4,46.3,46.4,46.4,46.6
17,37.6,46.4,46.4,46.4,46.4,46.6
18,37.6,46.4,46.4,46.4,46.4,46.5
19,37.6,46.4,46.4,46.4,46.4,46.6
20,37.6,46.4,46.4,46.4,46.4,46.6
21,37.6,46.4,46.4,46.4,46.4,46.6
22,37.6,46.4,46.4,46.4,46.4,46.6
23,37.6,46.4,46.4,46.4,46.4,46.6
24,37.7,46.4,46.4,46.4,46.4,46.6
25,37.7,46.5,46.4,46.4,46.4,46.6
26,37.7,46.5,46.4,46.4,46.4,46.6
27,37.7,46.5,46.4,46.4,46.4,46.6
28,37.7,46.5,46.4,46.4,46.4,46.6
29,37.7,46.5,46.4,46.4,46.4,46.6
30,37.7,46.5,46.4,46.4,46.4,46.6
31,37.7,46.5,46.4,46.4,46.5,46.6
32,37.7,46.5,46.4,46.4,46.5,46.6
33,37.7,46.5,46.4,46.5,46.5,46.6
34,37.7,46.5,46.4,46.5,46.5,46.6
35,37.7,46.5,46.5,46.5,46.5,46.6
36,37.7,46.5,46.5,46.5,46.5,46.6
37,37.7,46.5,46.5,46.5,46.5,46.6
38,37.7,46.5,46.5,46.5,46.5,46.6
39,37.7,46.5,46.5,46.5,46.5,46.6
40,37.8,46.5,46.5,46.5,46.5,46.6
41,37.8,46.5,46.5,46.5,46.5,46.6
42,37.8,46.5,46.5,46.5,46.5,46.6
43,37.8,46.5,46.5,46.5,46.5,46.6
44,37.8,46.5,46.5,46.5,46.5,46.6
45,37.8,46.5,46.5,46.5,46.5,46.6
46,37.8,46.5,46.5,46.5,46.5,46.6
47,37.8,46.5,46.5,46.5,46.5,46.6
48,37.8,46.5,46.5,46.5,46.5,46.6
49,37.8,46.5,46.5,46.5,46.5,46.6
50,37.8,46.5,46.5,46.5,46.5,46.6
51,37.8,46.5,46.5,46.5,46.5,46.6
52,37.8,46.5,46.5,46.5,46.5,46.6
53,37.8,46.5,46.5,46.5,46.5,46.6
54,37.8,46.5,46.5,46.5,46.5,46.6
55,37.8,46.5,46.5,46.5,46.5,46.6
56,37.8,46.5,46.5,46.5,46.5,46.6
57,37.8,46.5,46.5,46.5,46.5,46.6
58,37.8,46.5,46.5,46.5,46.5,46.6
59,37.8,46.5,46.5,46.5,46.5,46.6
60,37.8,46.5,46.5,46.5,46.5,46.6
61,37.8,46.5,46.5,46.5,46.5,46.6
62,37.8,46.5,46.5,46.5,46.5,46.6
63,37.8,46.5,46.5,46.5,46.5,46.6
64,37.8,46.5,46.5,46.5,46.5,46.6
65,37.8,46.5,46.5,46.5,46.5,46.6
66,37.8,46.5,46.5,46.5,46.5,46.6
67,37.8,46.5,46.5,46.5,46.5,46.6
68,37.8,46.5,46.5,46.5,46.5,46.6
69,37.8,46.5,46.5,46.5,46.5,46.6
70,37.8,46.5,46.5,46.5,46.5,46.6
71,37.8,46.5,46.5,46.5,46.5,46.6
72,37.8,46.5,46.5,46.5,46.5,46.6
73,37.8,46.5,46.5,46.5,46.5,46.6
74,37.8,46.5,46.5,46.5,46.5,46.6
75,37.8,46.6,46.5,46.5,46.5,46.6
76,37.8,46.6,46.5,46.5,46.5,46.6
77,37.8,46.6,46.5,46.5,46.5,46.6
78,37.8,46.6,46.5,46.5,46.5,46.6
79,37.8,46.6,46.5,46.5,46.5,46.6
80,37.8,46.6,46.5,46.5,46.5,46.6
81,37.8,46.6,46.5,46.5,46.5,46.6
82,37.8,46.6,46.5,46.5,46.5,46.6
83,37.8,46.7,46.5,46.5,46.6,46.6
84,37.8,46.7,46.6,46.6,46.7,46.6
85,37.8,46.6,46.7,46.7,46.6,46.6
86,37.8,46.6,46.6,46.6,46.6,46.6
87,37.8,46.6,46.6,46.6,46.6,46.6
88,37.8,46.6,46.6,46.6,46.6,46.6
89,37.8,46.6,46.6,46.6,46.6,46.6
90,37.8,46.6,46.6,46.6,46.6,46.6
91,37.8,46.6,46.6,46.6,46.6,46.6
92,37.9,46.6,46.6,46.6,46.6,46.6
93,37.9,46.6,46.6,46.6,46.6,46.6
94,37.9,46.6,46.6,46.6,46.6,46.6
95,37.9,46.6,46.6,46.6,46.6,46.6
96,37.9,46.6,46.6,46.6,46.6,46.6
