series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,9.569572200067341,,0.0027834000065922737,1.9698231001384556,1.969830899965018,7.803140299860388,7.803465900011361,9.5364875998348,9.536801100242883,9.569572200067341,10.019850000273436,41,2.4,10.02001850027591,12.419776800088584,12.419784000143409,24.43641099985689,24.436416999902576,29.90929890004918,11.000000000000071,11.000000000000071,5.449,29.909809799864888,29.919806899968535,29.919806899968535,31.736760600004345,y,1.8079594997689128,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
0,0,0,0,1,0,1,0,,,,,31.753153699915856,,,,,,,,31.737021000124514,31.753153699915856,32.05339749995619,42,2.2,32.05351029988378,34.25331570021808,34.253323200158775,46.253677799832076,46.25368419988081,52.375875500030816,19.500000000000078,19.500000000000078,6.102,52.376281700097024,52.38667119992897,52.38667119992897,53.736862199846655,y,1.3364936001598835,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
0,0,0,0,2,0,2,0,,,,,53.75331939989701,,,,,,,,53.73708450002596,53.75331939989701,54.02011820022017,43,2.2,54.02023100014776,56.22014460014179,56.22015199996531,68.22018080018461,68.22018720023334,71.50789210014045,24.0000000000002,24.0000000000002,3.268,71.50837490009144,71.52012509992346,71.52012509992346,73.20368070015684,y,1.6716392999514937,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
0,0,0,0,3,0,3,0,,,,,73.22010899987072,,,,,,,,73.20391590008512,73.22010899987072,73.53703820006922,44,2.5,73.53715510014445,76.03696889989078,76.03697729995474,88.05362709984183,88.05363389989361,90.9912495999597,33.00000000000017,33.00000000000017,2.918,90.99167150026187,91.00367530016229,91.00367530016229,92.65402910020202,y,1.6397996000014246,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
0,0,0,0,4,0,4,0,,,,,92.6703460002318,,,,,,,,92.65426670014858,92.6703460002318,93.77066490007564,45,2.1,93.77078330004588,95.87052749982104,95.8705357001163,107.87092769984156,107.87093510013074,110.14255300024524,41.50000000000003,41.50000000000003,2.253,110.14302790025249,110.15384359983727,110.15384359983727,111.77074149996042,y,1.6096016000956297,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
0,0,0,0,5,0,5,0,,,,,111.78711900021881,,,,,,,,111.77094680024311,111.78711900021881,112.0707884002477,46,2.0,112.0709144002758,114.0706186001189,114.07062639994547,126.07069789990783,126.07070339983329,128.39207389997318,59.0,59.0,2.302,128.39255079999566,128.40405739983544,128.40405739983544,130.40422530006617,y,1.995201200246811,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
0,0,0,0,6,0,6,0,,,,,130.42063349997625,,,,,,,,130.40444950014353,130.42063349997625,130.70431660022587,47,2.5,130.70443900022656,133.20413279999048,133.20414099982008,145.20422369986773,145.20422950014472,147.82618599990383,72.99999999999989,72.99999999999989,2.603,147.8266361998394,147.83759270003065,147.83759270003065,150.10439200000837,n,2.2578015998005867,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.10456589981914,154.1044311998412,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
1,0,1,0,0,0,0,0,,,,,159.13764199987054,,,,,,154.10455409996212,159.12128019984812,159.12160230008885,159.13764199987054,159.58786049997434,41,2.2,159.58802550006658,161.78778869984671,161.78779650013894,173.78788440022618,173.78788990015164,177.85868069995195,18.500000000000007,18.500000000000007,4.051,177.85923880012706,177.87117750011384,177.87117750011384,179.37142460001633,y,1.4848183002322912,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
1,0,1,0,1,0,1,0,,,,,179.3879209998995,,,,,,,,179.37170899985358,179.3879209998995,179.654763400089,42,2.4,179.65488030016422,182.05472170002759,182.0547297000885,194.05503570009023,194.05504340026528,195.87582480022684,13.500000000000004,13.500000000000004,1.801,195.8762560999021,195.88801900018007,195.88801900018007,197.1382753001526,y,1.2406970001757145,None,,,,,,,,,,,,,,,,,,,,,,sub-059,COM3,3,2025-07-14_12h59.39.666,2024_RDpaindiscrimination_calibration,2023.2.3,60.00880922055298,2025-07-14 14h01.42.616461 -0400,
