trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,266.7536317999766,,0.019708999985596165,260.13700789998984,260.1374170999916,265.220373499993,265.22038039998733,266.72041270000045,266.7206818999839,271.73706739998306,271.7370729999966,271.75376169997617,283.72051199999987,0,inactive,47.3,283.72074900000007,287.53958759998204,61.49999999999993,3.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,287.5539567999949,,,,,,,,287.5404543999757,292.53730659998837,292.53731159999734,292.55389099998865,304.5375876999751,1,active,46.2,304.5377212000021,306.32139070000267,29.500000000000036,1.764,304.5707258999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,306.33748819999164,,,,,,,,306.32211389997974,311.3208420999872,311.32084739999846,311.3375226999924,323.3210997999995,2,inactive,47.3,323.32123390000197,326.0398569999961,91.50000000000003,2.698,323.3542508999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,326.0542545999924,,,,,,,,326.0412634999957,331.03768329997547,331.0376885999867,331.0543505999958,343.03797029997804,3,active,46.2,343.0381057999912,344.78892140000244,26.000000000000014,1.731,343.07114359998377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,344.8044846999983,,,,,,,,344.79003519998514,349.7879224999924,349.78792760000215,349.804593799985,361.78818869998213,0,active,46.2,361.78833219999797,364.7725629999768,2.5000000000001292,2.964,361.82129529997474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,364.78803939998033,,,,,,,,364.7736412999802,369.771562799986,369.7715679999965,369.78816039999947,381.77171659999294,1,inactive,47.3,381.77185579997604,383.67361089997576,61.99999999999992,1.882,381.8048482000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,383.6882153999759,,,,,,,,383.67475859998376,388.6717223000014,388.67172759998357,388.6883245999925,400.67203289997997,2,inactive,47.3,400.67216619997635,403.1907215999963,61.99999999999985,2.498,400.70509949998814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,403.2051460999937,,,,,,,,403.1914789000002,408.1885563999822,408.1885615999927,408.20524689997546,420.1889206999913,3,active,46.2,420.1890535999846,421.83940659998916,0.0,1.631,420.2219498999766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,421.8553023999848,,,,,,,,421.84050309998565,426.8387404999812,426.8387456999917,426.85536129999673,438.8390590999916,0,active,46.2,438.83919009999954,440.3079921999888,0.0,1.449,438.872146299982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,440.3221827999805,,,,,,,,440.308770499978,445.30562239998835,445.3056274999981,445.32229399998323,457.3058517999889,1,inactive,47.3,457.30598099998315,461.3741658999934,79.9999999999998,4.007,457.37235589997726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-079,47.3,46.2,47.8,COM3,2026-05-25_09h01.18.129,2024_RDpaindiscrimination_maintask,2023.2.3,59.99556033314371,2026-05-25 09h01.44.011990 -0400,
