trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,223.53743899999972,,0.001598099999682745,217.57096379999984,217.57135870000002,218.42095129999962,218.42095849999987,223.50436219999938,223.5046542,228.52086869999948,228.52087419999953,228.53994919999968,240.52099169999929,0,active,41.7,240.52122280000003,245.87362949999988,17.000000000000078,5.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,245.88770169999952,,,,,,,,245.87453060000007,250.8712644999996,250.87127059999966,250.88773700000002,262.87144629999966,1,inactive,43.8,262.8715945999993,266.43973259999984,21.500000000000004,3.548,262.9045520999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,266.4545884999998,,,,,,,,266.4405092999996,271.43815429999995,271.4381599999997,271.4546593999994,283.4383388999995,2,active,41.7,283.4384713999998,288.04099439999936,18.500000000000007,4.582,283.4714888999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,288.0547640999994,,,,,,,,288.04179489999933,293.0383026999998,293.0383089999996,293.05488389999937,305.0386441999999,3,inactive,43.8,305.0387813999996,307.5745203999995,26.999999999999975,2.515,305.0716771999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,307.5883458999997,,,,,,,,307.57527990000017,312.57186959999945,312.5718759000001,312.5883895999996,324.5722019999994,0,active,41.7,324.5723367999999,327.7581176999993,21.500000000000004,3.165,324.60521249999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,327.77188449999994,,,,,,,,327.7589094999994,332.7554059999993,332.7554117999998,332.7719406999995,344.7557459999998,1,inactive,43.8,344.75588609999977,348.00747950000004,32.50000000000003,3.231,344.78871359999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,348.0220905999995,,,,,,,,348.0082846999994,353.00566919999983,353.00567580000006,353.02212359999976,365.00587389999964,2,inactive,43.8,365.00602379999964,367.5067507999993,28.500000000000043,2.48,365.0388782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,367.5222721,,,,,,,,367.50751069999933,372.50581299999976,372.5058189000001,372.5222653999999,384.5060687999994,3,active,41.7,384.506206,387.17400050000015,15.000000000000004,2.647,384.5391307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,387.18921299999965,,,,,,,,387.1747878999995,392.17262889999984,392.17263490000005,392.18915299999935,404.1728927999993,0,inactive,43.8,404.17302740000014,408.82664139999997,33.00000000000017,4.633,404.2060477999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,408.8395223999996,,,,,,,,408.82744360000015,413.82286159999967,413.8228670999997,413.8393890999996,425.82331780000004,1,active,41.7,425.82348,430.60878429999957,14.000000000000075,4.765,425.8562333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,43.8,41.7,44.73,COM3,2025-07-21_10h27.52.891,2024_RDpaindiscrimination_maintask,2023.2.3,60.011726291313636,2025-07-21 10h28.14.676972 -0400,
