,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 6.49393059  7.67560326  8.85727592 10.03894858 11.22062125 12.40229391
 13.58396657 14.76563924 15.9473119  17.12898457 18.31065723 19.49232989
 20.67400256 21.85567522 23.03734788 24.21902055 25.40069321 26.58236588
 27.76403854 28.9457112  30.12738387 31.30905653 32.4907292  33.67240186
 34.85407452 36.03574719 37.21741985 38.39909251 39.58076518 40.76243784
 41.94411051 43.12578317 44.30745583 45.4891285  46.67080116 47.85247382
 49.03414649 50.21581915 51.39749182 52.57916448 53.76083714 54.94250981
 56.12418247 57.30585514 58.4875278  59.66920046 60.85087313 62.03254579
 63.21421845 64.39589112 65.57756378 66.75923645 67.94090911 69.12258177
 70.30425444 71.4859271  72.66759976 73.84927243 75.03094509 76.21261776
 77.39429042 78.57596308 79.75763575 80.93930841 82.12098108 83.30265374
 84.4843264  85.66599907 86.84767173 88.02934439 89.21101706 90.39268972]","[ 5.26103797  6.58407494  7.90219488  9.21542514 10.52379289 11.82732508
 13.12604847 14.41998961 15.70917489 16.99363046 18.27338231 19.54845623
 20.81887782 22.0846725  23.3458655  24.60248186 25.85454646 27.10208398
 28.34511892 29.58367562 30.81777825 32.04745077 33.272717   34.49360059
 35.710125   36.92231354 38.13018936 39.33377541 40.53309453 41.72816935
 42.91902237 44.10567592 45.28815217 46.46647315 47.64066072 48.81073658
 49.9767223  51.13863929 52.29650881 53.45035196 54.60018972 55.74604291
 56.88793219 58.02587811 59.15990105 60.29002127 61.41625888 62.53863385
 63.65716602 64.7718751  65.88278064 66.98990209 68.09325874 69.19286977
 70.28875422 71.38093099 72.46941888 73.55423654 74.6354025  75.71293517
 76.78685284 77.85717366 78.92391568 79.98709682 81.04673487 82.10284751
 83.15545232 84.20456674 85.2502081  86.29239362 87.3311404  88.36646544]","[ 8.71191232  9.69034499 10.67466867 11.66488334 12.66098901 13.66298567
 14.67087334 15.684652   16.70432166 17.72988232 18.76133398 19.79867663
 20.84191028 21.89103493 22.94605058 24.00695722 25.07375486 26.14644351
 27.22502314 28.30949378 29.39985541 30.49610805 31.59825168 32.7062863
 33.82021193 34.94002855 36.06573617 37.19733479 38.33482441 39.47820502
 40.62747663 41.78263924 42.94369285 44.11063746 45.28347306 46.46219966
 47.64681726 48.83732586 50.03372545 51.23601604 52.44419763 53.65827022
 54.87823381 56.10408839 57.33583397 58.57347055 59.81699813 61.0664167
 62.32172628 63.58292685 64.85001841 66.12300098 67.40187454 68.68663911
 69.97729467 71.27384122 72.57627878 73.88460733 75.19882688 76.51893743
 77.84493898 79.17683152 80.51461506 81.8582896  83.20785514 84.56331168
 85.92465921 87.29189774 88.66502727 90.0440478  91.42895932 92.81976184]","[ 7.74413554  8.80792718  9.8751022  10.94566311 12.01961241 13.0969526
 14.17768618 15.26181564 16.34934347 17.44027215 18.53460417 19.632342
 20.73348811 21.83804498 22.94601505 24.05740081 25.17220469 26.29042916
 27.41207666 28.53714963 29.66565051 30.79758175 31.93294577 33.071745
 34.21398186 35.35965878 36.50877817 37.66134244 38.81735401 39.97681527
 41.13972863 42.30609649 43.47592124 44.64920527 45.82595096 47.0061607
 48.18983687 49.37698184 50.56759798 51.76168765 52.95925324 54.16029708
 55.36482155 56.57282899 57.78432175 58.99930218 60.21777262 61.43973541
 62.66519288 63.89414736 65.12660119 66.36255668 67.60201617 68.84498195
 70.09145636 71.34144169 72.59494026 73.85195437 75.11248632 76.37653841
 77.64411292 78.91521216 80.1898384  81.46799392 82.74968102 84.03490196
 85.32365902 86.61595446 87.91179056 89.21116958 90.51409377 91.8205654 ]",para,"[30.0, 60.0]","[43.10000000000003, 45.600000000000065]","[30.496108045688516, 59.81699812824013]"
sse,2550.5824444935492,2590.9023143824506,2528.743838027726,2532.3718268171656,para,"[30.0, 60.0]","[43.10000000000003, 45.600000000000065]","[30.496108045688516, 59.81699812824013]"
params,[-477.99186157   11.81672664    1.        ],[ 7.15922946e+02 -3.81017407e+04  1.26144407e+01],[103.90053587 -14.39821926   0.29454989],[-1.81167529e+02  3.61927645e-02  2.30510555e+00],para,"[30.0, 60.0]","[43.10000000000003, 45.600000000000065]","[30.496108045688516, 59.81699812824013]"
stim_val,"[43.00000000000003, 45.500000000000064]","[42.90000000000003, 45.500000000000064]","[43.10000000000003, 45.600000000000065]","[43.00000000000003, 45.600000000000065]",para,"[30.0, 60.0]","[43.10000000000003, 45.600000000000065]","[30.496108045688516, 59.81699812824013]"
fitted_val,"[30.127383867744527, 59.669200463008565]","[29.583675624304078, 60.29002127244917]","[30.496108045688516, 59.81699812824013]","[29.665650514910283, 60.2177726187889]",para,"[30.0, 60.0]","[43.10000000000003, 45.600000000000065]","[30.496108045688516, 59.81699812824013]"
