,neutral,z1,z2,z3,z4,z5
0,37.8,37.6,37.6,37.6,37.6,37.6
1,37.8,37.7,37.7,37.7,37.7,37.7
2,37.8,38.9,38.8,38.9,38.9,39.1
3,37.8,43.2,42.9,43.2,43.4,43.8
4,37.7,46.9,46.6,46.9,47.0,47.3
5,37.6,46.5,46.6,46.5,46.5,46.3
6,37.6,45.6,45.6,45.5,45.5,45.4
7,37.6,46.2,45.9,46.0,46.1,46.3
8,37.6,46.5,46.3,46.2,46.2,46.2
9,37.6,46.2,46.1,45.9,45.9,45.8
10,37.6,46.2,46.0,46.0,46.0,46.1
11,37.6,46.2,46.1,46.2,46.2,46.2
12,37.6,46.2,46.1,46.1,46.1,46.0
13,37.6,46.3,46.1,46.1,46.1,46.1
14,37.6,46.3,46.2,46.2,46.2,46.2
15,37.6,46.2,46.2,46.1,46.1,46.1
16,37.6,46.1,46.1,46.1,46.1,46.1
17,37.6,46.1,46.1,46.2,46.2,46.3
18,37.6,46.1,46.1,46.2,46.2,46.3
19,37.6,46.1,46.1,46.2,46.2,46.4
20,37.6,46.1,46.1,46.2,46.2,46.3
21,37.6,46.1,46.1,46.2,46.2,46.4
22,37.6,46.1,46.1,46.2,46.2,46.4
23,37.6,46.1,46.1,46.2,46.2,46.3
24,37.7,46.1,46.1,46.2,46.2,46.2
25,37.7,46.1,46.1,46.2,46.2,46.3
26,37.7,46.1,46.1,46.2,46.2,46.4
27,37.7,46.2,46.1,46.2,46.2,46.3
28,37.7,46.2,46.2,46.2,46.2,46.2
29,37.7,46.2,46.2,46.2,46.2,46.2
30,37.7,46.2,46.2,46.2,46.2,46.3
31,37.7,46.2,46.2,46.2,46.2,46.4
32,37.7,46.2,46.2,46.2,46.2,46.3
33,37.7,46.2,46.2,46.2,46.2,46.3
34,37.7,46.2,46.2,46.2,46.2,46.3
35,37.7,46.2,46.2,46.2,46.2,46.3
36,37.7,46.2,46.2,46.2,46.2,46.3
37,37.7,46.2,46.2,46.2,46.2,46.4
38,37.7,46.2,46.2,46.2,46.2,46.4
39,37.7,46.2,46.2,46.2,46.2,46.3
40,37.7,46.2,46.2,46.2,46.2,46.2
41,37.7,46.2,46.2,46.2,46.2,46.2
42,37.7,46.2,46.2,46.2,46.2,46.2
43,37.7,46.2,46.2,46.2,46.2,46.3
44,37.7,46.2,46.2,46.2,46.2,46.3
45,37.7,46.2,46.2,46.2,46.2,46.3
46,37.7,46.2,46.2,46.2,46.3,46.3
47,37.7,46.2,46.2,46.2,46.3,46.3
48,37.7,46.3,46.2,46.2,46.3,46.3
49,37.7,46.3,46.2,46.2,46.3,46.3
50,37.7,46.3,46.2,46.3,46.3,46.3
51,37.7,46.3,46.2,46.3,46.3,46.3
