,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[22.87448366 24.1110979  25.34771215 26.58432639 27.82094064 29.05755488
 30.29416913 31.53078337 32.76739762 34.00401186 35.24062611 36.47724035
 37.7138546  38.95046884 40.18708309 41.42369733 42.66031158 43.89692582
 45.13354007 46.37015431 47.60676856 48.8433828  50.07999705 51.31661129
 52.55322554 53.78983978 55.02645403 56.26306827 57.49968252 58.73629676
 59.972911   61.20952525 62.44613949 63.68275374 64.91936798 66.15598223
 67.39259647 68.62921072 69.86582496 71.10243921 72.33905345 73.5756677 ]","[22.30785685 23.62951404 24.94673844 26.25955232 27.56797777 28.87203678
 30.17175117 31.4671426  32.75823262 34.0450426  35.32759381 36.60590733
 37.88000416 39.1499051  40.41563086 41.677202   42.93463893 44.18796194
 45.43719119 46.68234671 47.92344838 49.16051598 50.39356914 51.62262737
 52.84771005 54.06883644 55.28602568 56.49929677 57.70866861 58.91415995
 60.11578946 61.31357565 62.50753693 63.6976916  64.88405783 66.06665369
 67.24549711 68.42060593 69.59199787 70.75969054 71.92370143 73.08404792]","[16.29725224 18.58952411 20.82765849 23.0116554  25.14151482 27.21723677
 29.23882124 31.20626823 33.11957774 34.97874977 36.78378432 38.5346814
 40.23144099 41.87406311 43.46254774 44.9968949  46.47710458 47.90317677
 49.27511149 50.59290873 51.85656849 53.06609078 54.22147558 55.3227229
 56.36983275 57.36280511 58.30164    59.18633741 60.01689733 60.79331978
 61.51560475 62.18375224 62.79776225 63.35763479 63.86336984 64.31496741
 64.71242751 65.05575013 65.34493526 65.57998292 65.7608931  65.8876658 ]","[23.31351851 24.48529389 25.6601772  26.83816913 28.01927033 29.20348149
 30.39080326 31.5812363  32.77478128 33.97143887 35.17120971 36.37409447
 37.5800938  38.78920836 40.00143881 41.21678579 42.43524996 43.65683196
 44.88153245 46.10935207 47.34029147 48.57435129 49.81153217 51.05183475
 52.29525969 53.5418076  54.79147914 56.04427493 57.30019562 58.55924183
 59.8214142  61.08671336 62.35513993 63.62669455 64.90137785 66.17919044
 67.46013295 68.74420601 70.03141024 71.32174625 72.61521467 73.91181612]",para,"[30.0, 60.0]","[41.60000000000001, 43.80000000000004]","[29.23882123986914, 60.01689733342573]"
sse,7813.075801371673,7787.675925655513,7625.889877717082,7835.461908271902,para,"[30.0, 60.0]","[41.60000000000001, 43.80000000000004]","[29.23882123986914, 60.01689733342573]"
params,[-484.13735674   12.36614245    1.        ],[ 8.09102211e+02 -4.67598925e+04  1.84308948e+01],[-5.48488752e+03  2.45157070e+02 -2.70687396e+00],[-2.06398040e+02  9.83139236e-02  2.08866663e+00],para,"[30.0, 60.0]","[41.60000000000001, 43.80000000000004]","[29.23882123986914, 60.01689733342573]"
stim_val,"[41.60000000000001, 44.00000000000004]","[41.60000000000001, 44.00000000000004]","[41.60000000000001, 43.80000000000004]","[41.60000000000001, 44.00000000000004]",para,"[30.0, 60.0]","[41.60000000000001, 43.80000000000004]","[29.23882123986914, 60.01689733342573]"
fitted_val,"[30.29416912761667, 59.97291100488337]","[30.171751167854268, 60.11578945741701]","[29.23882123986914, 60.01689733342573]","[30.390803257120865, 59.82141420180244]",para,"[30.0, 60.0]","[41.60000000000001, 43.80000000000004]","[29.23882123986914, 60.01689733342573]"
