,neutral,z1,z2,z3,z4,z5
0,37.9,37.7,37.9,38.0,38.0,37.8
1,37.9,37.7,37.9,38.0,38.0,37.8
2,37.9,37.9,38.0,38.1,38.1,38.0
3,37.9,38.9,38.8,38.9,38.9,39.0
4,37.8,40.6,40.5,40.5,40.5,40.7
5,37.8,42.1,42.1,42.0,42.0,42.2
6,37.7,43.5,43.4,43.4,43.4,43.6
7,37.7,45.0,44.9,44.9,44.9,45.1
8,37.7,46.5,46.4,46.4,46.4,46.6
9,37.6,47.4,47.4,47.4,47.4,47.5
10,37.6,47.5,47.5,47.5,47.5,47.6
11,37.6,47.4,47.3,47.3,47.4,47.5
12,37.6,47.4,47.4,47.4,47.4,47.5
13,37.5,47.5,47.5,47.5,47.5,47.6
14,37.6,47.5,47.4,47.4,47.4,47.5
15,37.6,47.5,47.4,47.4,47.5,47.5
16,37.6,47.5,47.5,47.5,47.5,47.6
17,37.6,47.5,47.5,47.5,47.5,47.6
18,37.6,47.5,47.5,47.5,47.5,47.6
19,37.6,47.5,47.5,47.5,47.5,47.6
20,37.6,47.5,47.5,47.5,47.5,47.6
21,37.6,47.5,47.5,47.5,47.5,47.6
22,37.6,47.5,47.5,47.5,47.5,47.6
23,37.6,47.5,47.5,47.5,47.6,47.6
24,37.6,47.5,47.5,47.5,47.6,47.6
25,37.6,47.5,47.5,47.5,47.6,47.6
26,37.6,47.5,47.5,47.6,47.6,47.6
27,37.7,47.5,47.5,47.6,47.6,47.6
28,37.7,47.6,47.5,47.6,47.6,47.6
29,37.7,47.6,47.5,47.6,47.6,47.6
30,37.7,47.6,47.5,47.6,47.6,47.6
31,37.7,47.6,47.5,47.6,47.6,47.6
32,37.7,47.6,47.5,47.6,47.6,47.6
33,37.7,47.6,47.5,47.6,47.6,47.6
34,37.7,47.6,47.6,47.6,47.6,47.6
35,37.7,47.6,47.6,47.6,47.6,47.6
36,37.7,47.6,47.6,47.6,47.6,47.6
37,37.7,47.6,47.6,47.6,47.6,47.6
38,37.7,47.6,47.6,47.6,47.6,47.6
39,37.7,47.6,47.6,47.6,47.6,47.6
40,37.7,47.6,47.6,47.6,47.6,47.7
41,37.7,47.6,47.6,47.6,47.6,47.7
42,37.7,47.6,47.6,47.6,47.6,47.7
43,37.7,47.6,47.6,47.6,47.6,47.7
