trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,221.37644409993663,,0.024010399938561022,202.19308579992503,202.19344019994605,203.09307539998554,203.09308130003046,221.3431502999738,221.34343699994497,226.34319309995044,226.34319929999765,226.35983440000564,238.34340779995546,0,active,43.2,238.34365809999872,242.91225870000198,1.650068970349139e-13,4.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,242.92677110002842,,,,,,,,242.91346780001186,247.91020389995538,247.9102087999927,247.92682890000287,259.91037399997003,1,inactive,44.4,259.91054109996185,263.7113420999376,18.000000000000213,3.781,259.9435316999443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,263.7270059000002,,,,,,,,263.71206719998736,268.7104343000101,268.71043849992566,268.7270583999343,280.7107131999219,2,active,43.2,280.71084369998425,283.0446888000006,18.000000000000007,2.314,280.74381659994833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,283.06047100003343,,,,,,,,283.0457607000135,288.0438780999975,288.04388220002875,288.0604740999406,300.0442629000172,3,active,43.2,300.04439549997915,301.82847259996925,33.99999999999995,1.765,300.0774004999548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,301.8440421000123,,,,,,,,301.8295288999798,306.8275241999654,306.8275291000027,306.8441584999673,318.82782939996105,0,inactive,44.4,318.8279902000213,321.32839989999775,27.50000000000015,2.481,318.860822299961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,321.34428570000455,,,,,,,,321.3295178000117,326.32765759993345,326.3276631999761,326.3443110999651,338.32797809992917,1,active,43.2,338.32811969995964,341.21250469994266,20.5,2.865,338.3611410999438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,341.22785339993425,,,,,,,,341.2132592999842,346.21135649993084,346.2113615999697,346.22791779995896,358.2114957999438,2,inactive,44.4,358.2116365999682,360.17920949996915,46.99999999999997,1.948,358.2446386999218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,360.1946474999422,,,,,,,,360.1802768999478,365.17804619995877,365.1780505999923,365.19470019999426,377.17842759995256,3,inactive,44.4,377.1785827999702,378.79638509999495,40.0,1.597,377.21159219997935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,378.8116236999631,,,,,,,,378.79713279998396,383.7949536999222,383.79495869996026,383.81162980000954,395.7953222999349,0,active,43.2,395.7954562000232,398.4310702999355,5.500000000000023,2.616,395.8283691999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,398.4450785999652,,,,,,,,398.4321243999293,403.42859629995655,403.4286010999931,403.4452192999888,415.4288113999646,1,inactive,44.4,415.42894969996996,417.2965347999707,23.499999999999996,1.848,415.4619764999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,44.4,43.2,45.3,COM3,2026-05-21_10h46.44.639,2024_RDpaindiscrimination_maintask,2023.2.3,60.0033361969253,2026-05-21 10h47.03.304038 -0400,
