,neutral,z1,z2,z3,z4,z5
0,37.9,37.6,37.6,37.6,37.6,37.6
1,37.9,37.6,37.6,37.7,37.7,37.6
2,37.9,38.6,38.6,38.6,38.7,38.7
3,37.8,42.8,42.4,42.5,42.7,42.8
4,37.7,46.7,46.3,46.4,46.5,46.7
5,37.6,46.5,46.7,46.6,46.6,46.5
6,37.6,45.4,45.6,45.6,45.5,45.5
7,37.6,45.9,45.6,45.7,45.8,45.9
8,37.6,46.2,46.0,46.1,46.1,46.1
9,37.6,45.8,45.9,45.9,45.9,45.9
10,37.6,45.9,45.8,45.9,45.9,45.9
11,37.6,46.1,46.0,46.0,46.0,46.1
12,37.6,46.0,46.0,46.0,46.0,46.0
13,37.6,46.0,45.9,46.0,46.0,46.0
14,37.6,46.0,46.0,46.0,46.0,46.1
15,37.6,46.0,46.0,46.0,46.0,46.1
16,37.6,46.0,46.0,46.0,46.0,46.0
17,37.6,46.0,46.0,46.0,46.1,46.1
18,37.6,46.1,46.0,46.1,46.1,46.1
19,37.6,46.1,46.0,46.1,46.1,46.1
20,37.6,46.1,46.0,46.1,46.1,46.1
21,37.6,46.1,46.1,46.1,46.1,46.1
22,37.6,46.1,46.1,46.1,46.1,46.1
23,37.6,46.1,46.1,46.1,46.1,46.1
24,37.6,46.1,46.1,46.1,46.1,46.1
25,37.6,46.1,46.1,46.1,46.1,46.1
26,37.6,46.1,46.1,46.1,46.1,46.1
27,37.7,46.1,46.1,46.1,46.1,46.1
28,37.7,46.1,46.1,46.1,46.1,46.1
29,37.7,46.1,46.1,46.1,46.1,46.1
30,37.7,46.1,46.1,46.1,46.1,46.1
31,37.7,46.1,46.1,46.1,46.1,46.1
32,37.7,46.1,46.1,46.1,46.1,46.1
33,37.7,46.1,46.1,46.1,46.1,46.1
34,37.7,46.1,46.1,46.1,46.1,46.1
35,37.7,46.1,46.1,46.1,46.1,46.1
36,37.7,46.1,46.1,46.1,46.1,46.1
37,37.7,46.1,46.1,46.1,46.1,46.1
38,37.7,46.1,46.1,46.1,46.1,46.1
39,37.7,46.1,46.1,46.2,46.1,46.1
40,37.7,46.1,46.1,46.2,46.1,46.1
41,37.7,46.1,46.1,46.1,46.1,46.1
42,37.7,46.1,46.1,46.1,46.1,46.1
43,37.7,46.1,46.1,46.1,46.2,46.1
44,37.7,46.1,46.1,46.1,46.2,46.1
45,37.7,46.1,46.1,46.1,46.2,46.1
46,37.7,46.1,46.1,46.1,46.2,46.1
47,37.7,46.1,46.1,46.1,46.2,46.1
48,37.7,46.1,46.1,46.1,46.2,46.1
49,37.7,46.1,46.1,46.1,46.2,46.1
50,37.7,46.1,46.1,46.1,46.2,46.1
51,37.7,46.1,46.1,46.1,46.2,46.1
52,37.7,46.1,46.1,46.1,46.2,46.1
53,37.7,46.1,46.1,46.1,46.2,46.1
54,37.7,46.1,46.1,46.1,46.2,46.2
55,37.7,46.1,46.1,46.1,46.2,46.2
56,37.7,46.1,46.1,46.1,46.2,46.2
57,37.7,46.1,46.1,46.1,46.2,46.2
58,37.7,46.1,46.1,46.1,46.2,46.2
59,37.7,46.1,46.1,46.1,46.2,46.2
60,37.8,46.2,46.1,46.1,46.2,46.2
61,37.8,46.2,46.1,46.2,46.2,46.2
62,37.8,46.2,46.1,46.2,46.2,46.2
63,37.8,46.2,46.1,46.2,46.2,46.2
64,37.8,46.2,46.1,46.2,46.2,46.2
65,37.8,46.2,46.1,46.2,46.2,46.2
66,37.8,46.2,46.1,46.2,46.2,46.2
67,37.8,46.2,46.1,46.2,46.2,46.2
68,37.8,46.2,46.1,46.2,46.2,46.2
69,37.8,46.2,46.2,46.2,46.2,46.2
70,37.8,46.2,46.2,46.2,46.2,46.2
71,37.8,46.2,46.2,46.2,46.2,46.2
72,37.8,46.2,46.2,46.2,46.2,46.2
73,37.8,46.2,46.2,46.2,46.2,46.2
74,37.8,46.2,46.2,46.2,46.2,46.2
75,37.8,46.2,46.2,46.2,46.2,46.2
76,37.8,46.2,46.2,46.2,46.2,46.2
77,37.8,46.2,46.2,46.2,46.2,46.2
78,37.8,46.2,46.2,46.2,46.2,46.2
79,37.8,46.2,46.2,46.2,46.2,46.2
80,37.8,46.2,46.2,46.2,46.2,46.2
81,37.8,46.2,46.2,46.2,46.2,46.2
82,37.8,46.2,46.2,46.2,46.2,46.2
83,37.8,46.2,46.2,46.2,46.2,46.2
84,37.8,46.2,46.2,46.2,46.2,46.2
85,37.8,46.2,46.2,46.2,46.2,46.2
86,37.8,46.2,46.2,46.2,46.2,46.2
87,37.8,46.2,46.2,46.2,46.2,46.2
88,37.8,46.2,46.2,46.2,46.2,46.2
89,37.8,46.2,46.2,46.2,46.2,46.2
90,37.8,46.2,46.2,46.2,46.2,46.2
91,37.8,46.2,46.2,46.2,46.2,46.2
92,37.8,46.2,46.2,46.2,46.2,46.2
93,37.8,46.2,46.2,46.2,46.2,46.2
94,37.8,46.2,46.2,46.2,46.2,46.2
95,37.8,46.2,46.2,46.2,46.2,46.2
96,37.8,46.2,46.2,46.2,46.2,46.2
97,37.8,46.2,46.2,46.2,46.2,46.2
98,37.8,46.2,46.2,46.2,46.2,46.2
99,37.8,46.2,46.2,46.2,46.2,46.2
100,37.8,46.1,46.1,46.1,46.1,46.1
101,37.8,44.1,44.3,44.3,44.2,44.1
102,37.9,39.6,40.1,40.0,39.9,39.6
103,38.1,37.3,37.5,37.5,37.5,37.4
104,38.3,38.2,38.0,38.1,38.1,38.2
105,38.3,38.4,38.5,38.5,38.5,38.4
106,38.3,37.9,38.2,38.2,38.2,38.0
107,38.3,38.0,38.2,38.2,38.2,38.1
108,38.3,38.2,38.3,38.3,38.3,38.3
109,38.3,38.2,38.2,38.2,38.2,38.2
110,38.3,38.1,38.2,38.2,38.2,38.2
111,38.3,38.2,38.2,38.2,38.2,38.2
