,neutral,z1,z2,z3,z4,z5
0,37.7,37.7,37.6,37.6,37.6,37.6
1,37.7,37.7,37.6,37.6,37.6,37.6
2,37.7,38.8,38.5,38.5,38.5,38.6
3,37.6,43.3,42.3,42.2,42.3,42.8
4,37.5,47.4,46.1,46.0,46.1,46.7
5,37.5,46.3,46.3,46.3,46.2,46.1
6,37.5,45.1,45.1,45.2,45.1,45.0
7,37.5,46.3,45.4,45.4,45.4,45.8
8,37.5,46.6,45.8,45.7,45.7,46.0
9,37.5,45.5,45.5,45.5,45.5,45.5
10,37.5,45.6,45.5,45.5,45.5,45.6
11,37.5,46.1,45.7,45.7,45.7,45.9
12,37.5,45.8,45.7,45.7,45.6,45.7
13,37.5,45.6,45.6,45.6,45.6,45.7
14,37.5,45.9,45.7,45.7,45.7,45.8
15,37.5,45.9,45.7,45.7,45.7,45.8
16,37.5,45.7,45.7,45.7,45.7,45.8
17,37.5,45.9,45.7,45.7,45.7,45.8
18,37.5,45.9,45.7,45.7,45.7,45.8
19,37.5,45.8,45.7,45.7,45.7,45.8
20,37.5,45.9,45.7,45.7,45.7,45.8
21,37.5,45.9,45.7,45.7,45.7,45.9
22,37.5,45.9,45.7,45.7,45.7,45.9
23,37.6,45.9,45.7,45.7,45.7,45.9
24,37.6,46.0,45.7,45.7,45.7,45.9
25,37.6,45.9,45.7,45.7,45.7,45.9
26,37.6,45.9,45.7,45.7,45.7,45.9
27,37.6,45.9,45.7,45.7,45.7,45.9
28,37.6,46.0,45.8,45.8,45.8,45.9
29,37.6,45.9,45.8,45.8,45.8,45.9
30,37.6,45.9,45.8,45.8,45.8,45.9
31,37.6,46.0,45.8,45.8,45.8,45.9
32,37.6,45.9,45.8,45.8,45.8,45.9
33,37.6,45.9,45.8,45.8,45.8,45.9
34,37.6,45.9,45.8,45.8,45.8,45.9
35,37.6,46.0,45.8,45.8,45.8,45.9
36,37.6,46.0,45.8,45.8,45.8,45.9
37,37.6,46.0,45.8,45.8,45.8,45.9
38,37.6,46.0,45.8,45.8,45.8,45.9
39,37.6,46.0,45.8,45.8,45.8,45.9
40,37.6,46.0,45.8,45.8,45.8,45.9
41,37.6,46.0,45.8,45.8,45.8,45.9
42,37.6,46.0,45.8,45.8,45.8,45.9
43,37.6,46.0,45.8,45.8,45.8,45.9
44,37.6,46.0,45.8,45.8,45.8,45.9
45,37.6,46.0,45.8,45.8,45.8,45.9
46,37.6,46.0,45.8,45.8,45.8,45.9
47,37.6,46.0,45.8,45.8,45.8,45.9
48,37.6,46.0,45.8,45.8,45.8,45.9
49,37.6,46.0,45.8,45.8,45.8,45.9
50,37.6,46.0,45.8,45.8,45.8,45.9
51,37.6,46.0,45.8,45.8,45.8,45.9
52,37.6,46.0,45.8,45.8,45.8,45.9
53,37.6,46.0,45.8,45.8,45.8,45.9
54,37.6,46.0,45.8,45.8,45.8,45.9
55,37.6,46.0,45.8,45.8,45.8,45.9
56,37.6,45.9,45.8,45.8,45.8,45.9
57,37.6,45.9,45.8,45.8,45.8,45.9
58,37.6,45.9,45.8,45.8,45.8,45.9
59,37.6,45.9,45.8,45.8,45.8,45.9
60,37.6,45.9,45.8,45.8,45.8,45.8
61,37.6,46.0,45.8,45.8,45.8,45.9
