,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 53.15306662  54.380978    55.60888939  56.83680077  58.06471216
  59.29262354  60.52053492  61.74844631  62.97635769  64.20426907
  65.43218046  66.66009184  67.88800322  69.11591461  70.34382599
  71.57173738  72.79964876  74.02756014  75.25547153  76.48338291
  77.71129429  78.93920568  80.16711706  81.39502844  82.62293983
  83.85085121  85.0787626   86.30667398  87.53458536  88.76249675
  89.99040813  91.21831951  92.4462309   93.67414228  94.90205366
  96.12996505  97.35787643  98.58578782  99.8136992  101.04161058
 102.26952197 103.49743335]","[ 52.64039306  53.92921734  55.21527579  56.4985773   57.77913073
  59.0569449   60.33202859  61.60439054  62.87403946  64.14098401
  65.40523283  66.66679451  67.92567761  69.18189065  70.43544211
  71.68634045  72.93459409  74.18021139  75.4232007   76.66357033
  77.90132855  79.13648361  80.36904369  81.59901699  82.82641162
  84.05123569  85.27349727  86.49320438  87.71036504  88.9249872
  90.1370788   91.34664774  92.55370188  93.75824906  94.96029709
  96.15985373  97.35692672  98.55152376  99.74365253 100.93332068
 102.1205358  103.30530549]","[ 51.15657827  52.70492122  54.2368316   55.75230942  57.25135467
  58.73396737  60.20014749  61.64989506  63.08321006  64.50009249
  65.90054237  67.28455967  68.65214442  70.0032966   71.33801621
  72.65630326  73.95815775  75.24357968  76.51256904  77.76512583
  79.00125006  80.22094173  81.42420084  82.61102738  83.78142135
  84.93538276  86.07291161  87.1940079   88.29867162  89.38690277
  90.45870136  91.51406739  92.55300086  93.57550176  94.58157009
  95.57120586  96.54440907  97.50117972  98.4415178   99.36542331
 100.27289626 101.16393665]","[77.71129159 77.71129159 77.71129158 77.71129157 77.71129157 77.71129156
 77.71129156 77.71129155 77.71129155 77.71129154 77.71129154 77.71129153
 77.71129153 77.71129152 77.71129152 77.71129151 77.71129151 77.7112915
 77.7112915  77.7112915  77.71129149 77.71129149 77.71129148 77.71129148
 77.71129147 77.71129147 77.71129147 77.71129146 77.71129146 77.71129145
 77.71129145 77.71129145 77.71129144 77.71129144 77.71129143 77.71129143
 77.71129143 77.71129142 77.71129142 77.71129142 77.71129141 77.71129141]",para,"[30.0, 60.0]","[46.0, 46.60000000000001]","[51.156578267604345, 60.200147494185785]"
sse,1041.4559098831776,1036.7002779387542,1024.7982085838403,4355.535390987599,para,"[30.0, 60.0]","[46.0, 46.60000000000001]","[51.156578267604345, 60.200147494185785]"
params,[-511.68616985   12.27911384    1.        ],[ 1.25248758e+03 -1.11581300e+05  4.69962593e+01],[-2.40342594e+03  9.11553867e+01 -8.21628200e-01],[77.71129101 13.54942523 -4.43108643],para,"[30.0, 60.0]","[46.0, 46.60000000000001]","[51.156578267604345, 60.200147494185785]"
stim_val,"[46.0, 46.60000000000001]","[46.0, 46.60000000000001]","[46.0, 46.60000000000001]","[50.10000000000006, 50.10000000000006]",para,"[30.0, 60.0]","[46.0, 46.60000000000001]","[51.156578267604345, 60.200147494185785]"
fitted_val,"[53.153066621164726, 60.520534922967045]","[52.64039306388622, 60.332028591782546]","[51.156578267604345, 60.200147494185785]","[77.71129140822735, 77.71129140822735]",para,"[30.0, 60.0]","[46.0, 46.60000000000001]","[51.156578267604345, 60.200147494185785]"
