series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,16.62724569999955,,0.021186599999055034,15.29395199999999,15.293959200000245,15.777263300000413,15.787505000000237,16.610608499999216,16.610868100000516,16.62724569999955,17.260749200000646,41,2.3,17.26091379999889,19.56074289999924,19.560749000000214,31.5607813000006,31.56078709999929,39.182540800000424,0.0,0.0,7.596,39.18302589999985,39.1942111999997,39.1942111999997,41.59432399999969,y,2.3912009999985457,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,1,0,1,0,,,,,41.61093199999959,,,,,,,,41.5946000999993,41.61093199999959,41.8776500999993,42,2.3,41.8777556999994,44.17764460000035,44.177650199999334,56.17787999999928,56.177886800000124,63.49887949999902,1.5000000000000675,1.5000000000000675,7.3,63.499443200000314,63.51101369999924,63.51101369999924,67.79446719999942,y,4.274504699998943,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,2,0,2,0,,,,,67.8111026000006,,,,,,,,67.79467289999957,67.8111026000006,67.94446620000053,43,2.3,67.94457270000021,70.24445500000002,70.24446089999947,82.24462719999974,82.24463289999949,87.03263650000008,0.0,0.0,4.77,87.03320919999896,87.04453269999976,87.04453269999976,88.54467629999999,y,1.4889822999994067,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,3,0,3,0,,,,,88.56132090000028,,,,,,,,88.54487449999942,88.56132090000028,88.59472800000003,44,2.5,88.59483150000051,91.09471739999935,91.09472350000033,103.09479809999902,103.09480339999936,108.20049049999943,0.0,0.0,5.086,108.20104849999916,108.21148320000066,108.21148320000066,109.77824340000006,y,1.5540965999989567,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,4,0,4,0,,,,,109.79482400000052,,,,,,,,109.77842899999996,109.79482400000052,109.86144289999902,45,2.0,109.86154709999937,111.86156739999933,111.86157269999967,123.86164839999947,123.86165470000014,131.43162610000036,5.5000000000000675,5.5000000000000675,7.551,131.43202539999947,131.44497260000026,131.44497260000026,132.8783597999991,y,1.4205087999998796,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,5,0,5,0,,,,,132.89495259999967,,,,,,,,132.87856959999954,132.89495259999967,133.2116972999993,46,2.4,133.21178669999972,135.61169060000066,135.61169750000045,147.61187419999987,147.6118795000002,151.2499243000002,31.000000000000068,31.000000000000068,3.619,151.25048699999934,151.2618825999998,151.2618825999998,152.54530039999918,y,1.2794787000002543,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,6,0,6,0,,,,,152.56189040000027,,,,,,,,152.54552599999988,152.56189040000027,152.7619235000002,47,2.2,152.76202360000025,154.96196319999945,154.9619700000003,166.96201420000034,166.96201979999933,170.16595589999997,52.000000000000064,52.000000000000064,3.185,170.1663511000006,170.1787346000001,170.1787346000001,171.47882129999925,y,1.2987161000000924,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,7,0,7,0,,,,,171.4953850999991,,,,,,,,171.47903810000025,171.4953850999991,171.69549179999922,48,2.4,171.69558940000024,174.09546059999957,174.09546620000037,186.09555519999958,186.09556220000013,189.9657575000001,64.99999999999991,64.99999999999991,3.852,189.9661589999996,189.97892030000003,189.97892030000003,192.09558990000005,y,2.1104668000007223,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,8,0,8,0,,,,,192.11219979999987,,,,,,,,192.09580169999936,192.11219979999987,192.32901759999913,49,2.0,192.32912410000063,194.32902289999947,194.32903029999943,206.32910730000003,206.32911319999948,212.01745990000018,82.49999999999993,82.49999999999993,5.67,212.01808729999902,212.02912769999966,212.02912769999966,213.96256960000028,y,1.9202865999995993,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
0,0,0,0,9,0,9,0,,,,,213.9791599,,,,,,,,213.9627803000003,213.9791599,214.16256109999995,50,2.1,214.16266109999924,216.26243599999907,216.2624424000005,228.26257179999993,228.2625769999995,233.41850890000023,90.5,90.5,5.137,233.41907879999962,233.42931370000042,233.42931370000042,235.56279639999957,y,2.120079700000133,None,,,,,,,,,,,,,,,,,,,,,,sub-074,COM3,3,2026-05-13_10h24.17.682,2024_RDpaindiscrimination_calibration,2023.2.3,59.98019453995338,2026-05-13 10h26.04.592175 -0400,
