,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[32.5371836  33.24576559 33.95434759 34.66292958 35.37151157 36.08009356
 36.78867556 37.49725755 38.20583954 38.91442153 39.62300353 40.33158552
 41.04016751 41.7487495  42.4573315  43.16591349 43.87449548 44.58307747
 45.29165947 46.00024146 46.70882345 47.41740545 48.12598744 48.83456943
 49.54315142 50.25173342 50.96031541 51.6688974  52.37747939 53.08606139
 53.79464338 54.50322537 55.21180736 55.92038936 56.62897135 57.33755334
 58.04613533 58.75471733 59.46329932 60.17188131 60.8804633  61.5890453
 62.29762729 63.00620928 63.71479128 64.42337327 65.13195526 65.84053725
 66.54911925 67.25770124 67.96628323 68.67486522 69.38344722 70.09202921
 70.8006112  71.50919319 72.21777519 72.92635718 73.63493917 74.34352116
 75.05210316 75.76068515]","[31.90952268 32.69018368 33.46812515 34.24336128 35.01590615 35.78577376
 36.552978   37.31753266 38.07945144 38.83874797 39.59543574 40.34952818
 41.10103862 41.8499803  42.59636637 43.34020988 44.08152381 44.82032103
 45.55661434 46.29041645 47.02173998 47.75059747 48.47700137 49.20096405
 49.92249779 50.64161479 51.35832719 52.07264701 52.78458622 53.49415671
 54.20137027 54.90623862 55.60877342 56.30898623 57.00688855 57.70249179
 58.39580729 59.08684632 59.77562008 60.46213968 61.14641618 61.82846055
 62.50828369 63.18589643 63.86130955 64.53453372 65.20557959 65.87445769
 66.54117852 67.20575251 67.86818999 68.52850126 69.18669654 69.84278598
 70.49677967 71.14868764 71.79851985 72.4462862  73.09199652 73.73566059
 74.37728812 75.01688876]","[34.62291172 35.10954478 35.60370145 36.10538173 36.61458562 37.13131312
 37.65556422 38.18733894 38.72663726 39.27345919 39.82780474 40.38967389
 40.95906665 41.53598301 42.12042299 42.71238658 43.31187377 43.91888458
 44.53341899 45.15547701 45.78505864 46.42216388 47.06679273 47.71894518
 48.37862125 49.04582092 49.72054421 50.4027911  51.0925616  51.78985571
 52.49467343 53.20701475 53.92687969 54.65426823 55.38918039 56.13161615
 56.88157552 57.6390585  58.40406509 59.17659529 59.9566491  60.74422651
 61.53932754 62.34195217 63.15210041 63.96977226 64.79496772 65.62768679
 66.46792947 67.31569575 68.17098565 69.03379915 69.90413626 70.78199698
 71.66738131 72.56028925 73.4607208  74.36867596 75.28415472 76.2071571
 77.13768308 78.07573267]","[32.93835221 33.60067528 34.26458813 34.9300907  35.59718295 36.26586481
 36.93613623 37.60799716 38.28144753 38.95648729 39.63311639 40.31133476
 40.99114236 41.67253913 42.35552502 43.04009996 43.72626391 44.4140168
 45.10335859 45.79428922 46.48680864 47.18091679 47.87661362 48.57389907
 49.27277309 49.97323563 50.67528663 51.37892604 52.0841538  52.79096987
 53.49937419 54.2093667  54.92094736 55.63411611 56.3488729  57.06521767
 57.78315038 58.50267097 59.22377939 59.94647559 60.67075951 61.39663111
 62.12409032 62.85313711 63.58377142 64.3159932  65.04980239 65.78519895
 66.52218282 67.26075396 68.00091231 68.74265783 69.48599045 70.23091014
 70.97741684 71.7255105  72.47519107 73.2264585  73.97931275 74.73375375
 75.48978147 76.24739585]",para,"[30.0, 60.0]","[41.0, 45.00000000000006]","[34.622911715286705, 59.95664909533991]"
sse,6408.751310317051,6419.940182974654,6390.177184038541,6401.794479107257,para,"[30.0, 60.0]","[41.0, 45.00000000000006]","[34.622911715286705, 59.95664909533991]"
params,[-257.98143337    7.08581993    1.        ],[ 4.79318027e+02 -2.55969102e+04  1.62114969e+01],[ 4.69005018e+02 -2.60180836e+01  3.76180441e-01],[-1.03675820e+02  8.58143872e-02  1.98534704e+00],para,"[30.0, 60.0]","[41.0, 45.00000000000006]","[34.622911715286705, 59.95664909533991]"
stim_val,"[41.0, 44.900000000000055]","[41.0, 44.800000000000054]","[41.0, 45.00000000000006]","[41.0, 44.900000000000055]",para,"[30.0, 60.0]","[41.0, 45.00000000000006]","[34.622911715286705, 59.95664909533991]"
fitted_val,"[32.537183600654146, 60.17188131226118]","[31.909522684207275, 59.77562007949183]","[34.622911715286705, 59.95664909533991]","[32.93835221417508, 59.94647558681565]",para,"[30.0, 60.0]","[41.0, 45.00000000000006]","[34.622911715286705, 59.95664909533991]"
