,times,neutral,z1,z2,z3,z4,z5
0,0.11960029602050781,37.8,37.6,37.4,37.4,37.4,37.7
1,0.23122715950012207,37.8,37.6,37.4,37.5,37.4,37.7
2,0.34385037422180176,37.8,37.7,37.4,37.6,37.5,37.9
3,0.4554769992828369,37.8,38.5,38.0,38.1,38.1,38.7
4,0.5680966377258301,37.7,39.8,39.1,39.3,39.3,40.0
5,0.6797275543212891,37.7,40.7,40.2,40.4,40.4,41.0
6,0.7923464775085449,37.7,41.6,41.2,41.3,41.3,42.0
7,0.9039771556854248,37.6,42.7,42.2,42.3,42.4,43.2
8,1.0165965557098389,37.6,43.7,43.3,43.4,43.4,44.2
9,1.128596305847168,37.5,44.5,44.2,44.3,44.3,45.0
10,1.2402231693267822,37.5,44.7,44.5,44.6,44.6,45.1
11,1.352846622467041,37.5,44.6,44.5,44.5,44.5,44.9
12,1.464759111404419,37.5,44.6,44.5,44.5,44.5,45.0
13,1.5763862133026123,37.5,44.7,44.5,44.5,44.6,45.0
14,1.6884019374847412,37.5,44.7,44.5,44.6,44.6,44.9
15,1.800534725189209,37.5,44.7,44.5,44.6,44.6,44.9
16,1.9127209186553955,37.5,44.7,44.6,44.6,44.6,45.0
17,2.024695634841919,37.5,44.7,44.6,44.6,44.6,45.0
18,2.1373190879821777,37.5,44.7,44.6,44.6,44.6,44.9
19,2.248945474624634,37.5,44.7,44.6,44.6,44.6,45.0
20,2.3615686893463135,37.5,44.7,44.6,44.6,44.7,45.0
21,2.473195791244507,37.6,44.7,44.6,44.6,44.7,44.9
22,2.584818124771118,37.6,44.7,44.6,44.7,44.7,45.0
23,2.6974456310272217,37.6,44.7,44.6,44.7,44.7,45.0
24,2.8090720176696777,37.6,44.7,44.7,44.7,44.7,45.0
25,2.9216957092285156,37.6,44.7,44.7,44.7,44.7,45.0
26,3.0343148708343506,37.6,44.7,44.7,44.7,44.7,45.0
27,3.1459455490112305,37.6,44.7,44.7,44.7,44.7,45.0
28,3.257568120956421,37.6,44.7,44.7,44.7,44.7,45.0
29,3.3701956272125244,37.6,44.7,44.7,44.7,44.7,45.0
30,3.4818220138549805,37.6,44.7,44.7,44.7,44.7,45.0
31,3.5934488773345947,37.7,44.7,44.7,44.7,44.7,45.0
32,3.706071615219116,37.7,44.7,44.7,44.7,44.7,45.0
33,3.817694902420044,37.7,44.7,44.7,44.7,44.7,45.0
34,3.9303221702575684,37.7,44.7,44.7,44.7,44.7,45.0
35,4.041457653045654,37.7,44.7,44.7,44.7,44.7,45.0
36,4.154080867767334,37.7,44.7,44.7,44.7,44.7,45.0
37,4.266249179840088,37.7,44.7,44.7,44.7,44.8,45.0
38,4.378872394561768,37.7,44.7,44.7,44.7,44.8,45.0
39,4.489853382110596,37.7,44.7,44.7,44.7,44.8,45.0
40,4.602477073669434,37.7,44.7,44.7,44.7,44.8,45.0
41,4.715100049972534,37.7,44.7,44.7,44.7,44.8,45.0
42,4.826726913452148,37.7,44.7,44.7,44.7,44.8,45.0
43,4.938211441040039,37.7,44.7,44.7,44.7,44.8,45.0
44,5.05083155632019,37.7,44.8,44.7,44.7,44.8,45.0
45,5.162461280822754,37.7,44.8,44.7,44.7,44.8,45.0
46,5.275081157684326,37.7,44.8,44.7,44.7,44.8,45.0
47,5.386711835861206,37.7,44.8,44.7,44.7,44.8,45.0
48,5.499335050582886,37.7,44.8,44.7,44.7,44.8,45.0
49,5.610961675643921,37.7,44.8,44.7,44.7,44.8,45.0
50,5.723584890365601,37.7,44.8,44.7,44.7,44.8,45.0
51,5.835212469100952,37.7,44.8,44.7,44.7,44.8,45.0
52,5.947834730148315,37.7,44.8,44.7,44.7,44.8,45.0
53,6.058978080749512,37.7,44.8,44.7,44.7,44.8,45.0
54,6.171601295471191,37.7,44.8,44.7,44.7,44.8,45.0
55,6.28364372253418,37.7,44.8,44.7,44.7,44.8,45.0
56,6.39527440071106,37.7,44.8,44.7,44.7,44.8,45.0
57,6.50789737701416,37.7,44.8,44.8,44.7,44.8,45.0
58,6.6195244789123535,37.7,44.8,44.8,44.7,44.8,45.0
59,6.732147455215454,37.7,44.8,44.8,44.7,44.8,45.0
60,6.843774080276489,37.7,44.8,44.8,44.7,44.8,45.0
61,6.956397533416748,37.7,44.8,44.8,44.8,44.8,45.0
62,7.0680201053619385,37.7,44.8,44.8,44.8,44.8,45.0
63,7.180647611618042,37.7,44.8,44.8,44.8,44.8,45.0
64,7.29227352142334,37.7,44.8,44.8,44.8,44.8,45.0
65,7.403901100158691,37.7,44.8,44.8,44.8,44.8,45.0
66,7.516520023345947,37.7,44.8,44.8,44.8,44.8,45.0
67,7.628150939941406,37.7,44.8,44.8,44.8,44.8,45.0
68,7.740774393081665,37.7,44.8,44.8,44.8,44.8,45.0
69,7.852400779724121,37.7,44.8,44.8,44.8,44.8,45.0
70,7.96502423286438,37.7,44.8,44.8,44.8,44.8,45.0
71,8.076011180877686,37.7,44.8,44.8,44.8,44.8,45.0
72,8.188634634017944,37.7,44.8,44.8,44.8,44.8,45.0
73,8.301513195037842,37.7,44.8,44.8,44.8,44.8,45.0
74,8.412637710571289,37.7,44.8,44.8,44.8,44.8,45.0
75,8.525261163711548,37.7,44.8,44.8,44.8,44.8,45.0
76,8.636887788772583,37.7,44.8,44.8,44.8,44.8,45.0
77,8.749511003494263,37.7,44.8,44.8,44.8,44.8,45.0
78,8.861137866973877,37.7,44.8,44.8,44.8,44.8,45.0
79,8.973761081695557,37.7,44.8,44.8,44.8,44.8,45.0
80,9.085387945175171,37.7,44.8,44.8,44.8,44.8,45.0
81,9.196532964706421,37.7,44.8,44.8,44.8,44.8,45.0
82,9.309078216552734,37.7,44.8,44.8,44.8,44.8,45.0
83,9.42106008529663,37.7,44.8,44.8,44.8,44.8,45.0
84,9.534414529800415,37.7,44.8,44.8,44.8,44.8,45.0
85,9.646044492721558,37.7,44.8,44.8,44.8,44.8,45.0
86,9.757671356201172,37.7,44.8,44.8,44.8,44.8,45.0
87,9.870294332504272,37.7,44.8,44.8,44.8,44.8,45.0
88,9.981921195983887,37.7,44.8,44.8,44.8,44.8,45.0
89,10.093548059463501,37.7,44.8,44.8,44.8,44.8,45.0
90,10.206171035766602,37.7,44.8,44.8,44.8,44.8,45.0
91,10.31779432296753,37.7,44.8,44.8,44.8,44.8,45.0
92,10.430420875549316,37.7,44.8,44.8,44.8,44.8,45.0
93,10.541857719421387,37.7,44.8,44.8,44.8,44.8,45.0
94,10.65390133857727,37.8,44.8,44.8,44.8,44.8,45.0
95,10.765879392623901,37.8,44.8,44.8,44.8,44.8,45.0
96,10.878506898880005,37.8,44.8,44.8,44.8,44.8,45.0
97,10.99027681350708,37.8,44.8,44.8,44.8,44.8,45.0
98,11.10290002822876,37.8,44.7,44.7,44.7,44.8,44.9
99,11.214526653289795,37.8,44.3,44.2,44.3,44.3,44.3
100,11.327149629592896,37.8,43.4,43.4,43.4,43.4,43.3
101,11.438776969909668,37.8,42.5,42.5,42.5,42.5,42.2
102,11.551396369934082,37.9,41.4,41.5,41.5,41.5,41.2
103,11.663026571273804,37.9,40.3,40.3,40.3,40.3,40.2
104,11.774653196334839,37.9,39.2,39.2,39.2,39.2,39.0
105,11.887276649475098,38.0,38.3,38.4,38.4,38.4,38.1
106,11.998971223831177,38.0,38.1,38.2,38.2,38.2,37.8
107,12.113587856292725,38.1,38.2,38.2,38.3,38.3,37.9
108,12.223221063613892,38.1,38.2,38.2,38.2,38.2,38.0
109,12.33584451675415,38.1,38.2,38.2,38.2,38.2,38.1
110,12.447471618652344,38.1,38.2,38.2,38.2,38.2,38.1
111,12.5590980052948,38.1,38.1,38.2,38.2,38.2,38.1
