,times,neutral,z1,z2,z3,z4,z5
0,0.12059640884399414,37.9,37.8,37.9,37.9,37.6,37.6
1,0.23322010040283203,37.9,37.8,37.9,37.9,37.6,37.6
2,0.34429502487182617,37.9,37.9,38.0,38.0,37.8,37.8
3,0.45625948905944824,37.9,38.8,38.6,38.6,38.6,38.6
4,0.5688831806182861,37.8,40.2,39.9,39.9,40.0,40.0
5,0.6815061569213867,37.8,41.4,41.3,41.2,41.2,41.2
6,0.7926497459411621,37.7,42.6,42.4,42.4,42.4,42.4
7,0.9052734375,37.7,43.9,43.6,43.6,43.6,43.7
8,1.0162546634674072,37.7,45.1,44.8,44.8,44.8,44.9
9,1.1298744678497314,37.6,45.7,45.6,45.6,45.6,45.6
10,1.2415013313293457,37.6,45.7,45.6,45.6,45.6,45.6
11,1.3531279563903809,37.6,45.6,45.5,45.5,45.5,45.5
12,1.4657516479492188,37.6,45.7,45.6,45.6,45.6,45.6
13,1.5773780345916748,37.6,45.7,45.6,45.6,45.6,45.6
14,1.6900014877319336,37.6,45.7,45.6,45.6,45.6,45.6
15,1.8016283512115479,37.6,45.7,45.6,45.6,45.6,45.6
16,1.9142515659332275,37.6,45.7,45.6,45.6,45.6,45.7
17,2.0258779525756836,37.6,45.7,45.6,45.6,45.6,45.7
18,2.1370208263397217,37.6,45.7,45.6,45.6,45.6,45.7
19,2.2506372928619385,37.6,45.8,45.6,45.7,45.7,45.7
20,2.3616232872009277,37.6,45.8,45.6,45.7,45.7,45.7
21,2.4742422103881836,37.6,45.8,45.6,45.7,45.7,45.7
22,2.5858728885650635,37.6,45.8,45.6,45.7,45.7,45.7
23,2.6984965801239014,37.6,45.8,45.6,45.7,45.7,45.7
24,2.8101229667663574,37.6,45.8,45.6,45.7,45.7,45.7
25,2.9227466583251953,37.6,45.8,45.6,45.7,45.7,45.7
26,3.0343689918518066,37.6,45.8,45.7,45.7,45.7,45.7
27,3.1459996700286865,37.6,45.8,45.7,45.7,45.7,45.7
28,3.258661985397339,37.7,45.8,45.7,45.7,45.7,45.7
29,3.3702890872955322,37.7,45.8,45.7,45.7,45.7,45.7
30,3.48291277885437,37.7,45.8,45.7,45.7,45.7,45.7
31,3.5945396423339844,37.7,45.8,45.7,45.7,45.7,45.7
32,3.7065138816833496,37.7,45.8,45.7,45.7,45.7,45.7
33,3.8191378116607666,37.7,45.8,45.7,45.7,45.7,45.7
34,3.9307641983032227,37.7,45.8,45.7,45.7,45.7,45.7
35,4.0433878898620605,37.7,45.8,45.7,45.7,45.7,45.7
36,4.155014514923096,37.7,45.8,45.7,45.7,45.7,45.7
37,4.267633676528931,37.7,45.8,45.7,45.7,45.7,45.7
38,4.379265069961548,37.7,45.8,45.7,45.7,45.7,45.7
39,4.490890741348267,37.7,45.8,45.7,45.7,45.7,45.7
40,4.603514194488525,37.7,45.8,45.7,45.7,45.7,45.7
41,4.715141296386719,37.7,45.8,45.7,45.7,45.7,45.7
42,4.82776403427124,37.7,45.8,45.7,45.7,45.7,45.7
43,4.939390659332275,37.7,45.8,45.7,45.7,45.7,45.7
44,5.051014184951782,37.7,45.8,45.7,45.7,45.7,45.7
45,5.163640737533569,37.7,45.8,45.7,45.7,45.7,45.8
46,5.2752673625946045,37.7,45.8,45.7,45.7,45.7,45.8
47,5.3878912925720215,37.7,45.8,45.7,45.7,45.7,45.8
48,5.499517440795898,37.7,45.8,45.7,45.7,45.7,45.8
49,5.612140893936157,37.7,45.8,45.7,45.7,45.7,45.8
50,5.7232842445373535,37.7,45.8,45.8,45.7,45.7,45.8
51,5.835907936096191,37.7,45.8,45.8,45.7,45.7,45.8
52,5.9475343227386475,37.7,45.8,45.8,45.7,45.7,45.8
53,6.060158014297485,37.7,45.8,45.8,45.7,45.7,45.8
54,6.171784400939941,37.7,45.8,45.8,45.7,45.7,45.8
55,6.2842934131622314,37.7,45.8,45.8,45.7,45.7,45.8
56,6.395923376083374,37.7,45.8,45.8,45.7,45.7,45.8
57,6.508546590805054,37.7,45.8,45.8,45.7,45.7,45.8
58,6.620173215866089,37.7,45.8,45.8,45.7,45.7,45.8
59,6.731799840927124,37.7,45.8,45.8,45.7,45.7,45.8
60,6.844423532485962,37.7,45.8,45.8,45.7,45.7,45.8
61,6.956049919128418,37.7,45.8,45.8,45.7,45.7,45.8
62,7.068674564361572,37.7,45.8,45.8,45.7,45.7,45.8
63,7.180299758911133,37.7,45.8,45.8,45.7,45.7,45.8
64,7.292923927307129,37.7,45.8,45.8,45.7,45.7,45.8
65,7.404549837112427,37.7,45.8,45.8,45.7,45.7,45.8
66,7.517169713973999,37.7,45.8,45.8,45.7,45.7,45.8
67,7.6288001537323,37.7,45.8,45.8,45.7,45.8,45.8
68,7.740426778793335,37.7,45.8,45.8,45.7,45.8,45.8
69,7.853050231933594,37.7,45.8,45.8,45.8,45.8,45.8
70,7.964214086532593,37.7,45.8,45.8,45.8,45.8,45.8
71,8.076843023300171,37.7,45.8,45.8,45.8,45.8,45.8
72,8.189466714859009,37.7,45.8,45.8,45.8,45.8,45.8
73,8.302086353302002,37.7,45.8,45.8,45.8,45.8,45.8
74,8.412719964981079,37.7,45.8,45.8,45.8,45.8,45.8
75,8.524725675582886,37.7,45.8,45.8,45.8,45.8,45.8
76,8.637349128723145,37.7,45.8,45.8,45.8,45.8,45.8
77,8.748976230621338,37.7,45.8,45.8,45.8,45.8,45.8
78,8.861599206924438,37.8,45.8,45.8,45.8,45.8,45.8
79,8.973225831985474,37.8,45.8,45.8,45.8,45.8,45.8
80,9.085849523544312,37.8,45.8,45.8,45.8,45.8,45.8
81,9.197475910186768,37.8,45.8,45.8,45.8,45.8,45.8
82,9.310099124908447,37.8,45.9,45.8,45.8,45.8,45.8
83,9.421725988388062,37.8,45.9,45.9,45.8,45.8,45.8
84,9.534348964691162,37.8,45.9,45.9,45.9,45.9,45.9
85,9.645976066589355,37.8,45.9,45.9,45.9,45.9,45.9
