,times,neutral,z1,z2,z3,z4,z5
0,0.11960005760192871,37.8,37.6,37.6,37.6,37.6,37.6
1,0.23122668266296387,37.8,37.6,37.6,37.6,37.6,37.6
2,0.34384989738464355,37.8,37.7,37.7,37.7,37.7,37.7
3,0.4554762840270996,37.7,38.4,38.4,38.4,38.3,38.5
4,0.5680997371673584,37.7,39.6,39.5,39.5,39.5,39.7
5,0.6797261238098145,37.7,40.7,40.6,40.6,40.6,40.8
6,0.7923493385314941,37.6,41.7,41.6,41.5,41.5,41.7
7,0.9039759635925293,37.6,42.8,42.6,42.6,42.6,42.9
8,1.01511812210083,37.6,43.9,43.7,43.6,43.6,43.9
9,1.1277413368225098,37.5,44.6,44.4,44.4,44.4,44.7
10,1.2403643131256104,37.5,44.8,44.7,44.7,44.7,44.9
11,1.3519909381866455,37.5,44.7,44.6,44.6,44.6,44.8
12,1.4646148681640625,37.5,44.7,44.6,44.6,44.6,44.8
13,1.5757768154144287,37.5,44.8,44.6,44.6,44.6,44.8
14,1.6886882781982422,37.5,44.7,44.6,44.6,44.6,44.8
15,1.8013114929199219,37.5,44.8,44.6,44.6,44.6,44.8
16,1.912938117980957,37.5,44.8,44.7,44.7,44.7,44.8
17,2.024564504623413,37.5,44.8,44.7,44.7,44.7,44.8
18,2.136575698852539,37.5,44.8,44.7,44.7,44.7,44.8
19,2.2491986751556396,37.5,44.8,44.7,44.7,44.7,44.8
20,2.360825538635254,37.5,44.8,44.7,44.7,44.7,44.8
21,2.4734485149383545,37.5,44.8,44.7,44.7,44.7,44.8
22,2.5850749015808105,37.6,44.8,44.7,44.7,44.7,44.8
23,2.696701765060425,37.6,44.8,44.7,44.7,44.7,44.8
24,2.8093247413635254,37.6,44.8,44.7,44.7,44.7,44.8
25,2.9209513664245605,37.6,44.8,44.7,44.7,44.7,44.8
26,3.0335745811462402,37.6,44.8,44.7,44.7,44.7,44.8
27,3.1452012062072754,37.6,44.8,44.7,44.7,44.7,44.8
28,3.2573373317718506,37.6,44.8,44.7,44.7,44.7,44.8
29,3.3699607849121094,37.6,44.8,44.7,44.8,44.7,44.8
30,3.4809682369232178,37.6,44.8,44.7,44.8,44.7,44.8
31,3.5935914516448975,37.6,44.8,44.7,44.8,44.8,44.8
32,3.7052180767059326,37.6,44.8,44.7,44.8,44.8,44.8
33,3.8178412914276123,37.6,44.8,44.7,44.8,44.8,44.8
34,3.9294676780700684,37.6,44.8,44.7,44.8,44.8,44.8
35,4.042091131210327,37.6,44.8,44.7,44.8,44.8,44.8
36,4.153717517852783,37.7,44.8,44.7,44.8,44.8,44.8
37,4.266340732574463,37.7,44.8,44.7,44.8,44.8,44.8
38,4.377479791641235,37.7,44.8,44.8,44.8,44.8,44.8
39,4.490102767944336,37.7,44.8,44.8,44.8,44.8,44.8
40,4.602113962173462,37.7,44.8,44.8,44.8,44.8,44.8
41,4.7147369384765625,37.7,44.8,44.8,44.8,44.8,44.8
42,4.826363563537598,37.7,44.8,44.8,44.8,44.8,44.8
43,4.937990188598633,37.7,44.8,44.8,44.8,44.8,44.8
44,5.0506134033203125,37.7,44.8,44.8,44.8,44.8,44.8
45,5.162240028381348,37.7,44.8,44.8,44.8,44.8,44.8
46,5.274863243103027,37.7,44.8,44.8,44.8,44.8,44.8
47,5.386489629745483,37.7,44.8,44.8,44.8,44.8,44.8
48,5.499113082885742,37.7,44.8,44.8,44.8,44.8,44.8
49,5.610739469528198,37.7,44.8,44.8,44.8,44.8,44.8
50,5.722875118255615,37.7,44.8,44.8,44.8,44.8,44.8
51,5.83450174331665,37.7,44.8,44.8,44.8,44.8,44.8
52,5.947447061538696,37.7,44.8,44.8,44.8,44.8,44.8
53,6.0590736865997314,37.7,44.8,44.8,44.8,44.8,44.8
54,6.1707000732421875,37.7,44.8,44.8,44.8,44.8,44.8
55,6.283440828323364,37.7,44.8,44.8,44.8,44.8,44.8
56,6.395071268081665,37.7,44.9,44.8,44.8,44.8,44.8
57,6.507210731506348,37.7,44.9,44.8,44.8,44.8,44.8
58,6.619354009628296,37.7,44.9,44.8,44.8,44.8,44.8
59,6.73134183883667,37.7,44.9,44.8,44.8,44.8,44.8
60,6.843965291976929,37.7,44.9,44.8,44.8,44.8,44.8
61,6.955591678619385,37.7,44.9,44.8,44.8,44.8,44.9
62,7.0682148933410645,37.7,44.9,44.8,44.8,44.8,44.9
63,7.1798412799835205,37.7,44.9,44.8,44.8,44.8,44.9
64,7.291468143463135,37.7,44.9,44.8,44.8,44.8,44.9
65,7.4040915966033936,37.7,44.9,44.8,44.8,44.8,44.9
66,7.51571798324585,37.7,44.9,44.8,44.8,44.8,44.9
67,7.628341197967529,37.7,44.9,44.8,44.8,44.8,44.9
68,7.739967584609985,37.7,44.9,44.8,44.8,44.8,44.9
69,7.851106882095337,37.7,44.9,44.8,44.8,44.8,44.9
70,7.963730096817017,37.7,44.9,44.8,44.8,44.8,44.9
71,8.075752258300781,37.7,44.9,44.8,44.8,44.8,44.9
72,8.188375473022461,37.7,44.9,44.8,44.8,44.8,44.9
73,8.300998449325562,37.7,44.9,44.8,44.8,44.8,44.9
74,8.412625312805176,37.7,44.9,44.8,44.8,44.8,44.9
75,8.524251699447632,37.7,44.9,44.8,44.8,44.8,44.9
76,8.63687515258789,37.7,44.9,44.8,44.8,44.8,44.9
77,8.748501300811768,37.7,44.9,44.8,44.8,44.8,44.9
