,times,neutral,z1,z2,z3,z4,z5
0,0.11960339546203613,37.8,37.6,37.6,37.6,37.6,37.6
1,0.23122668266296387,37.8,37.6,37.6,37.6,37.6,37.6
2,0.343853235244751,37.8,37.6,37.6,37.6,37.6,37.6
3,0.4554762840270996,37.8,37.8,37.8,37.8,37.8,37.8
4,0.5681030750274658,37.7,38.3,38.3,38.3,38.3,38.3
5,0.6792781352996826,37.7,38.9,38.8,38.8,38.8,38.9
6,0.7919008731842041,37.7,39.3,39.3,39.3,39.3,39.3
7,0.9035279750823975,37.7,39.8,39.8,39.8,39.8,39.8
8,1.0161471366882324,37.7,40.4,40.3,40.3,40.3,40.3
9,1.127777338027954,37.7,40.6,40.6,40.6,40.6,40.6
10,1.240401268005371,37.7,40.6,40.6,40.6,40.6,40.6
11,1.352027416229248,37.7,40.6,40.6,40.6,40.6,40.6
12,1.4646472930908203,37.6,40.6,40.6,40.6,40.6,40.6
13,1.5757853984832764,37.6,40.6,40.6,40.6,40.6,40.6
14,1.688408374786377,37.6,40.6,40.6,40.6,40.6,40.6
15,1.8000352382659912,37.6,40.6,40.6,40.6,40.6,40.6
16,1.91265869140625,37.6,40.6,40.6,40.6,40.6,40.6
17,2.024285316467285,37.6,40.6,40.6,40.6,40.6,40.6
18,2.136908769607544,37.6,40.6,40.6,40.6,40.6,40.6
19,2.2485311031341553,37.7,40.7,40.6,40.6,40.6,40.7
20,2.3611583709716797,37.7,40.7,40.6,40.6,40.6,40.7
21,2.472785234451294,37.7,40.7,40.6,40.6,40.7,40.7
22,2.584411144256592,37.7,40.7,40.6,40.6,40.7,40.7
23,2.6970348358154297,37.7,40.7,40.6,40.7,40.7,40.7
24,2.808661460876465,37.7,40.7,40.6,40.7,40.7,40.7
25,2.9212846755981445,37.7,40.7,40.6,40.7,40.7,40.7
26,3.032907009124756,37.7,40.7,40.6,40.7,40.7,40.7
27,3.1455345153808594,37.7,40.7,40.6,40.7,40.7,40.7
28,3.256707191467285,37.7,40.7,40.6,40.7,40.7,40.7
29,3.369330406188965,37.7,40.7,40.6,40.7,40.7,40.7
30,3.481248617172241,37.7,40.7,40.6,40.7,40.7,40.7
31,3.5938758850097656,37.7,40.7,40.6,40.7,40.7,40.7
32,3.7055020332336426,37.7,40.7,40.6,40.7,40.7,40.7
33,3.817128896713257,37.7,40.7,40.7,40.7,40.7,40.7
34,3.9297525882720947,37.7,40.7,40.7,40.7,40.7,40.7
35,4.041378736495972,37.7,40.7,40.7,40.7,40.7,40.7
36,4.1540021896362305,37.7,40.7,40.7,40.7,40.7,40.7
37,4.265624523162842,37.7,40.7,40.7,40.7,40.7,40.7
38,4.378252029418945,37.7,40.7,40.7,40.7,40.7,40.7
39,4.4898786544799805,37.7,40.7,40.7,40.7,40.7,40.7
40,4.60250186920166,37.7,40.9,40.9,40.9,40.9,40.9
41,4.714128494262695,37.7,41.5,41.4,41.4,41.4,41.4
42,4.826751470565796,37.7,41.6,41.6,41.6,41.6,41.6
43,4.93837833404541,37.7,41.5,41.4,41.5,41.5,41.5
44,5.050004959106445,37.7,41.5,41.4,41.5,41.5,41.5
45,5.162628173828125,37.7,41.5,41.5,41.5,41.5,41.5
46,5.274250745773315,37.7,41.5,41.5,41.5,41.5,41.5
47,5.386878252029419,37.7,41.5,41.5,41.5,41.5,41.5
48,5.4980175495147705,37.7,41.5,41.5,41.5,41.5,41.5
49,5.610644340515137,37.7,41.5,41.5,41.5,41.5,41.5
50,5.723264217376709,37.7,41.2,41.2,41.2,41.2,41.2
51,5.83489465713501,37.7,40.7,40.8,40.8,40.8,40.8
52,5.946521282196045,37.7,40.6,40.6,40.6,40.6,40.6
53,6.059144496917725,37.8,40.7,40.7,40.7,40.7,40.7
54,6.17077112197876,37.8,40.8,40.7,40.7,40.7,40.8
55,6.2833943367004395,37.8,40.7,40.7,40.7,40.7,40.7
56,6.395020961761475,37.8,40.7,40.7,40.7,40.7,40.7
57,6.507644176483154,37.8,40.7,40.7,40.7,40.7,40.7
58,6.6192710399627686,37.8,40.7,40.7,40.7,40.7,40.7
59,6.7318902015686035,37.8,40.7,40.7,40.7,40.7,40.7
60,6.843520641326904,37.8,40.7,40.7,40.7,40.7,40.7
61,6.9551472663879395,37.8,40.7,40.7,40.7,40.7,40.7
62,7.067770719528198,37.8,40.7,40.7,40.7,40.7,40.7
63,7.179397106170654,37.8,40.7,40.7,40.7,40.7,40.7
64,7.292020559310913,37.8,40.7,40.7,40.7,40.7,40.7
65,7.403646945953369,37.8,40.7,40.7,40.7,40.7,40.7
66,7.516266107559204,37.8,40.7,40.7,40.7,40.7,40.7
67,7.627896547317505,37.8,40.7,40.7,40.7,40.7,40.7
68,7.739038944244385,37.8,40.7,40.7,40.7,40.7,40.7
69,7.851691722869873,37.8,40.7,40.7,40.7,40.7,40.7
70,7.96367621421814,37.8,40.7,40.7,40.7,40.7,40.7
71,8.076300382614136,37.8,40.7,40.7,40.7,40.7,40.7
72,8.187926054000854,37.8,40.7,40.7,40.7,40.7,40.7
73,8.300063133239746,37.8,40.7,40.7,40.7,40.7,40.7
74,8.412689924240112,37.8,40.7,40.7,40.7,40.7,40.7
75,8.523667573928833,37.8,40.7,40.7,40.7,40.7,40.7
76,8.636290788650513,37.8,40.7,40.7,40.7,40.7,40.7
77,8.748914241790771,37.8,40.7,40.7,40.7,40.7,40.7
78,8.860540390014648,37.8,40.7,40.7,40.7,40.7,40.7
79,8.973164319992065,37.8,40.7,40.7,40.7,40.7,40.7
80,9.084790229797363,37.8,40.7,40.7,40.7,40.7,40.7
81,9.196416854858398,37.8,40.7,40.7,40.7,40.7,40.7
82,9.309040307998657,37.8,40.7,40.7,40.7,40.7,40.7
83,9.420666933059692,37.8,40.7,40.7,40.7,40.7,40.7
84,9.533286333084106,37.8,40.7,40.7,40.7,40.7,40.7
85,9.644916772842407,37.8,40.7,40.7,40.7,40.7,40.7
86,9.757539749145508,37.8,40.7,40.7,40.7,40.7,40.7
87,9.869166612625122,37.8,40.7,40.7,40.7,40.7,40.7
88,9.981786727905273,37.8,40.7,40.7,40.7,40.7,40.7
89,10.093416213989258,37.8,40.7,40.7,40.7,40.7,40.7
90,10.206039667129517,37.8,40.7,40.7,40.7,40.7,40.7
91,10.317666053771973,37.8,40.7,40.7,40.7,40.7,40.7
