trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,266.3836002999451,,0.014085500035434961,245.4003395999316,245.40074710000772,246.88367030001245,246.8836768999463,266.3505118000321,266.3507947999751,271.36700700002257,271.36701239994727,271.3836176999612,283.36705589992926,0,active,44.6,283.36728719994426,288.63580009993166,36.49999999999998,5.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,288.6505350000225,,,,,,,,288.6366673000157,293.6341149000218,293.63412069994956,293.65056440001354,305.63434640003834,1,inactive,46.4,305.63448499992955,308.1197708999971,45.00000000000006,2.465,305.66734689997975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,308.1340457999613,,,,,,,,308.12055649992544,313.11758089996874,313.11758710001595,313.1341163000325,325.1179586999351,2,inactive,46.4,325.11809939995874,328.70317949994933,36.00000000000002,3.565,325.1509123999858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,328.7176388000371,,,,,,,,328.70396990003064,333.7010988999391,333.7011056999909,333.717635900015,345.7012877999805,3,active,44.6,345.70142559998203,347.5523831000319,36.49999999999998,1.831,345.7343690999551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,347.56778169993777,,,,,,,,347.553195699933,352.5513966999715,352.55140260001644,352.5679017000366,364.5515501999762,0,inactive,46.4,364.55169849994127,367.6538229000289,63.49999999999986,3.082,364.58452389994636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,367.6680000999477,,,,,,,,367.6545809999807,372.65152189997025,372.6515291000251,372.66805320000276,384.651707299985,1,active,44.6,384.65185150003526,386.46997680002823,38.50000000000008,1.798,384.68473490001634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,386.48488969996106,,,,,,,,386.47069550002925,391.46841900004074,391.4684254999738,391.48488170001656,403.46858380001504,2,inactive,46.4,403.4687228000257,405.40480000001844,60.50000000000007,1.916,403.50160680001136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,405.4183554999763,,,,,,,,405.4055515000364,410.40191769995727,410.40192470001057,410.4184178999858,422.4022488000337,3,inactive,46.4,422.4023874999257,424.2531986000249,60.000000000000036,1.831,422.43524579994846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,424.26862420002,,,,,,,,424.2534534999868,429.2521197999595,429.2521254000021,429.26867699995637,441.25243039999623,0,active,44.6,441.2525672999909,444.3209497999633,31.50000000000004,3.048,441.28545750002377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,444.33554260001983,,,,,,,,444.3217053000117,449.3190226999577,449.3190290000057,449.3355561000062,461.31931449996773,1,inactive,46.4,461.31945239997003,464.73718799999915,68.49999999999983,3.398,461.352351599955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-073,46.4,44.6,47.35,COM3,2026-02-13_15h27.34.637,2024_RDpaindiscrimination_maintask,2023.2.3,60.014967749115065,2026-02-13 15h28.04.083927 -0500,
