trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,281.7823002000805,,0.012151199975050986,261.0489637000719,261.04935400001705,266.14895459997933,266.1489624000387,281.7492210000055,281.7495152000338,286.76571439998224,286.76572030002717,286.7823569000466,298.765872900025,0,active,44.9,298.76608460000716,303.4181049000472,5.000000000000067,4.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,303.43265109998174,,,,,,,,303.4189381999895,308.4159773000283,308.415983300074,308.43258560006507,320.41633659997024,1,inactive,47.1,320.4164748999756,322.45091770007275,54.00000000000009,2.014,320.4494009000482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,322.46607800002676,,,,,,,,322.45170580002014,327.4496547000017,327.4496609000489,327.466225399985,339.44996550004,2,inactive,47.1,339.4501057000598,341.2510766000487,63.00000000000003,1.781,339.48300210002344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,341.2662869000342,,,,,,,,341.25183029996697,346.2499017000664,346.2499080999987,346.26643030007835,358.2502579999855,3,active,44.9,358.2504158000229,360.5512561000651,28.000000000000114,2.281,358.28324570006225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,360.56661340000574,,,,,,,,360.55204890004825,365.5500281000277,365.5500343000749,365.566582200001,377.5503494000295,0,inactive,47.1,377.5504940999672,379.7521948000649,60.49999999999989,2.182,377.5833659999771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,379.76686960004736,,,,,,,,379.75292740005534,384.7502544000745,384.7502606000053,384.76678920001723,396.75064410001505,1,active,44.9,396.75078540004324,398.9354602000676,21.500000000000004,2.164,396.78359910007566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,398.95043409999926,,,,,,,,398.93623890005983,403.9338286999846,403.9338351000333,403.9503562999889,415.9341730000451,2,active,44.9,415.9343120000558,417.3518980999943,32.000000000000064,1.398,415.96724570007063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,417.3672171999933,,,,,,,,417.35270260006655,422.3508489000378,422.3508568999823,422.3672548000468,434.35105529997963,3,inactive,47.1,434.3511937999865,435.73623000003863,69.50000000000004,1.365,434.384033099981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,435.7508087999886,,,,,,,,435.73699030000716,440.73428920004517,440.73429469997063,440.7508163000457,452.7346179999877,0,active,44.9,452.73475549998693,453.98659059999045,26.00000000000005,1.232,452.7676899000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,454.001043700031,,,,,,,,453.9873551999917,458.9845250999788,458.98453170002904,459.0011472000042,470.98485480004456,1,inactive,47.1,470.98499530006666,473.28694450005423,70.5,2.282,471.01785820000805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,473.3012566000689,,,,,,,,473.28776850004215,478.28475490002893,478.2847609000746,478.30130010005087,490.2851308999816,2,active,44.9,490.2852724000113,491.8703316000756,17.500000000000007,1.564,490.3181167000439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,47.1,44.9,47.48,COM3,2025-06-03_08h33.26.027,2024_RDpaindiscrimination_maintask,2023.2.3,60.002364097176404,2025-06-03 08h33.52.293540 -0400,
