,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[18.54860213 19.36022059 20.17183904 20.9834575  21.79507596 22.60669442
 23.41831288 24.22993134 25.0415498  25.85316826 26.66478672 27.47640517
 28.28802363 29.09964209 29.91126055 30.72287901 31.53449747 32.34611593
 33.15773439 33.96935285 34.7809713  35.59258976 36.40420822 37.21582668
 38.02744514 38.8390636  39.65068206 40.46230052 41.27391898 42.08553743
 42.89715589 43.70877435 44.52039281 45.33201127 46.14362973 46.95524819
 47.76686665 48.57848511 49.39010356 50.20172202 51.01334048 51.82495894
 52.6365774  53.44819586 54.25981432 55.07143278 55.88305124 56.69466969
 57.50628815 58.31790661 59.12952507 59.94114353 60.75276199 61.56438045
 62.37599891 63.18761737 63.99923582 64.81085428 65.62247274 66.4340912
 67.24570966 68.05732812 68.86894658 69.68056504 70.4921835  71.30380195
 72.11542041 72.92703887 73.73865733 74.55027579 75.36189425 76.17351271
 76.98513117 77.79674963 78.60836808 79.41998654 80.231605   81.04322346
 81.85484192 82.66646038 83.47807884 84.2896973  85.10131576 85.91293421
 86.72455267 87.53617113 88.34778959 89.15940805 89.97102651 90.78264497
 91.59426343 92.40588189]","[17.61215642 18.52435883 19.43380237 20.34049955 21.2444628  22.14570445
 23.04423679 23.940072   24.83322222 25.72369949 26.61151581 27.49668307
 28.37921312 29.25911773 30.13640859 31.01109733 31.88319552 32.75271464
 33.61966612 34.48406131 35.34591151 36.20522794 37.06202174 37.91630403
 38.76808582 39.61737807 40.46419169 41.30853751 42.1504263  42.98986876
 43.82687556 44.66145727 45.49362441 46.32338746 47.15075681 47.9757428
 48.79835573 49.61860581 50.43650321 51.25205803 52.06528034 52.87618011
 53.68476729 54.49105176 55.29504333 56.09675178 56.89618681 57.69335808
 58.48827519 59.2809477  60.07138509 60.85959681 61.64559223 62.42938071
 63.21097151 63.99037387 64.76759697 65.54264994 66.31554184 67.08628172
 67.85487853 68.62134122 69.38567865 70.14789965 70.908013   71.66602743
 72.42195162 73.17579421 73.92756379 74.67726888 75.42491799 76.17051955
 76.91408198 77.65561362 78.39512278 79.13261773 79.86810667 80.6015978
 81.33309923 82.06261905 82.7901653  83.51574598 84.23936904 84.9610424
 85.68077393 86.39857144 87.11444274 87.82839555 88.54043758 89.2505765
 89.95881992 90.66517542]","[23.31964422 23.7923731  24.27271751 24.76067747 25.25625297 25.75944401
 26.27025059 26.78867271 27.31471037 27.84836357 28.38963232 28.9385166
 29.49501643 30.0591318  30.63086271 31.21020915 31.79717115 32.39174868
 32.99394175 33.60375036 34.22117452 34.84621421 35.47886945 36.11914023
 36.76702655 37.42252841 38.08564581 38.75637875 39.43472723 40.12069126
 40.81427082 41.51546593 42.22427658 42.94070276 43.66474449 44.39640176
 45.13567458 45.88256293 46.63706682 47.39918626 48.16892123 48.94627175
 49.73123781 50.52381941 51.32401655 52.13182923 52.94725745 53.77030121
 54.60096052 55.43923536 56.28512575 57.13863168 57.99975315 58.86849016
 59.74484271 60.6288108  61.52039443 62.4195936  63.32640832 64.24083857
 65.16288437 66.09254571 67.02982259 67.97471501 68.92722297 69.88734647
 70.85508552 71.8304401  72.81341023 73.80399589 74.8021971  75.80801385
 76.82144614 77.84249397 78.87115734 79.90743625 80.95133071 82.0028407
 83.06196624 84.12870731 85.20306393 86.28503609 87.37462379 88.47182703
 89.57664581 90.68908014 91.80913    92.93679541 94.07207635 95.21497284
 96.36548487 97.52361244]","[19.73517931 20.45577846 21.17846021 21.90322548 22.63007522 23.35901037
 24.09003187 24.82314064 25.55833763 26.29562376 27.03499996 27.77646716
 28.52002628 29.26567826 30.01342401 30.76326444 31.51520049 32.26923307
 33.02536308 33.78359146 34.5439191  35.30634691 36.07087581 36.8375067
 37.60624049 38.37707808 39.15002037 39.92506825 40.70222264 41.48148442
 42.26285449 43.04633374 43.83192306 44.61962334 45.40943548 46.20136035
 46.99539885 47.79155185 48.58982023 49.39020488 50.19270668 50.9973265
 51.80406521 52.6129237  53.42390283 54.23700347 55.05222649 55.86957276
 56.68904315 57.51063851 58.33435972 59.16020763 59.9881831  60.818287
 61.65052017 62.48488347 63.32137776 64.16000389 65.0007627  65.84365506
 66.6886818  67.53584377 68.38514182 69.23657679 70.09014952 70.94586085
 71.80371163 72.66370268 73.52583485 74.39010897 75.25652587 76.12508639
 76.99579135 77.86864159 78.74363793 79.62078119 80.50007221 81.38151181
 82.2651008  83.15084002 84.03873027 84.92877238 85.82096716 86.71531543
 87.611818   88.51047569 89.4112893  90.31425965 91.21938754 92.12667379
 93.03611919 93.94772456]",para,"[30.0, 60.0]","[42.30000000000002, 46.40000000000008]","[30.059131796919246, 59.74484270583855]"
sse,3061.3889712037085,3129.221908142796,2963.5800194000376,3014.5642237836532,para,"[30.0, 60.0]","[42.30000000000002, 46.40000000000008]","[30.059131796919246, 59.74484270583855]"
params,[-314.21496602    8.11618459    1.        ],[ 6.19930313e+02 -3.97102360e+04  2.49290037e+01],[ 4.71148217e+02 -2.65345073e+01  3.80777053e-01],[-1.15216456e+02  4.02215153e-02  2.18610802e+00],para,"[30.0, 60.0]","[42.30000000000002, 46.40000000000008]","[30.059131796919246, 59.74484270583855]"
stim_val,"[42.40000000000002, 46.10000000000007]","[42.40000000000002, 46.00000000000007]","[42.30000000000002, 46.40000000000008]","[42.40000000000002, 46.200000000000074]",para,"[30.0, 60.0]","[42.30000000000002, 46.40000000000008]","[30.059131796919246, 59.74484270583855]"
fitted_val,"[29.911260551280975, 59.94114353016465]","[30.136408589940743, 60.07138508934531]","[30.059131796919246, 59.74484270583855]","[30.013424005050226, 59.988183102100365]",para,"[30.0, 60.0]","[42.30000000000002, 46.40000000000008]","[30.059131796919246, 59.74484270583855]"
