series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,11.85670730000038,,0.00654050000002826,4.290157000000363,4.290165900000375,10.006892700000208,10.021897900000113,11.823548800000026,11.82381770000029,11.85670730000038,12.806839900000341,41,2.1,12.81781920000003,14.906805400000394,14.906812000000173,26.92349409999997,26.923499300000003,50.06285720000005,7.500000000000069,7.500000000000069,23.116,50.063437799999974,50.07369540000036,50.07369540000036,52.30729130000009,y,2.2307230999999774,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
0,0,0,0,1,0,1,0,,,,,52.32368250000036,,,,,,,,52.30759880000005,52.32368250000036,52.55745160000015,42,2.0,52.557568900000206,54.55717350000032,54.55717990000039,66.55752980000034,66.55753640000012,74.2964065000001,21.00000000000014,21.00000000000014,7.719,74.29686149999998,74.30729440000005,74.30729440000005,76.5574216,y,2.245086800000081,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
0,0,0,0,2,0,2,0,,,,,76.57384620000039,,,,,,,,76.55761490000032,76.57384620000039,77.14078770000015,43,2.3,77.14090590000023,79.44068920000018,79.44069690000015,91.44102920000023,91.4410356000003,96.1788846000004,39.49999999999993,39.49999999999993,4.718,96.17932719999999,96.19071870000016,96.19071870000016,98.64086520000001,y,2.446124300000065,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
0,0,0,0,3,0,3,0,,,,,98.65738870000041,,,,,,,,98.64108170000009,98.65738870000041,98.90755740000031,44,2.0,98.90766340000027,100.9074840000003,100.9074913000004,112.90755450000006,112.90755970000009,116.61242230000016,55.49999999999987,55.49999999999987,3.643,116.61284710000018,116.62429659999998,116.62429659999998,118.77436560000024,y,2.1403107000001,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
0,0,0,0,4,0,4,0,,,,,118.79083760000003,,,,,,,,118.77457340000001,118.79083760000003,119.22438360000024,45,2.0,119.2244926000003,121.22430350000013,121.22431060000008,133.22446850000006,133.22447360000024,137.66344879999997,53.50000000000006,53.50000000000006,4.419,137.66392450000012,137.67454960000032,137.67454960000032,139.5581361000004,y,1.8703913999997894,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
0,0,0,0,5,0,5,0,,,,,139.57447630000024,,,,,,,,139.55837010000005,139.57447630000024,139.94137640000008,46,2.5,139.94148340000038,142.44133790000024,142.44134510000004,154.44168230000014,154.44168890000037,160.7792327000002,75.99999999999982,75.99999999999982,6.319,160.77966080000033,160.79142070000034,160.79142070000034,163.02497820000008,y,2.2304622000001473,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
0,0,0,0,6,0,6,0,,,,,163.0413698000002,,,,,,,,163.02519220000022,163.0413698000002,163.30824200000006,47,2.1,163.3083474,165.40817700000025,165.40818340000033,177.40855120000015,177.40855760000022,182.0128754000002,90.50000000000004,90.50000000000004,4.585,182.0132924000004,182.0248657000002,182.0248657000002,184.4918173000001,y,2.4601074000001972,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
0,0,0,0,7,0,7,0,,,,,184.50822610000023,,,,,,,,184.49204700000018,184.50822610000023,184.89177510000036,48,2.4,184.89187740000034,187.2917279000003,187.2917351000001,199.2921021000002,199.29210869999997,206.1293366,100.0,100.0,6.818,206.12979040000027,206.1417789000002,206.1417789000002,207.30884660000038,n,1.163132499999847,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.30901519999998,211.30860170000005,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
1,0,1,0,0,0,0,0,,,,,226.72526040000002,,,,,,211.30871240000033,226.70882870000014,226.70914740000035,226.72526040000002,227.05888540000024,41,2.1,227.05903660000013,229.15876220000018,229.15876939999998,241.15917260000015,241.1591798000004,245.2966161000004,1.999999999999988,1.999999999999988,4.119,245.29716670000016,245.30881420000014,245.30881420000014,247.2089861000004,y,1.888756199999989,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
1,0,1,0,1,0,1,0,,,,,247.22544310000012,,,,,,,,247.20927810000012,247.22544310000012,247.42568900000015,42,2.3,247.42579350000005,249.72562370000014,249.7256312000004,261.72612630000003,261.72613330000013,266.36461940000027,9.500000000000169,9.500000000000169,4.619,266.36507870000014,266.37572480000017,266.37572480000017,267.74254080000037,y,1.3659287000000404,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
1,0,1,0,2,0,2,0,,,,,267.7589909000003,,,,,,,,267.7427684000004,267.7589909000003,267.95931640000026,43,2.0,267.9594254000003,269.95915170000035,269.95915890000015,281.95955570000024,281.9595618000003,286.2818062000001,25.500000000000192,25.500000000000192,4.302,286.2822734000001,286.29254070000025,286.29254070000025,287.8427904,y,1.5408755000003111,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
1,0,1,0,3,0,3,0,,,,,287.8591857000001,,,,,,,,287.84303180000006,287.8591857000001,288.05940020000025,44,2.1,288.0595046000003,290.1593498000002,290.1593571000003,302.15960170000017,302.1596085000001,305.1474787000002,31.000000000000068,31.000000000000068,2.967,305.14795630000026,305.1593933000004,305.1593933000004,306.5095994000003,y,1.3379813999999897,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
1,0,1,0,4,0,4,0,,,,,306.5260290000001,,,,,,,,306.5097982000002,306.5260290000001,306.72630770000023,45,2.1,306.72642380000025,308.82619569999997,308.8262029000002,320.8265637000004,320.82657040000004,323.97991500000035,43.499999999999915,43.499999999999915,3.133,323.98033980000037,323.9927553000002,323.9927553000002,325.42646590000004,y,1.4318858999999975,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
1,0,1,0,5,0,5,0,,,,,325.4428826000003,,,,,,,,325.4266898000001,325.4428826000003,325.65982410000015,46,2.4,325.6599465000004,328.0597097,328.0597167000001,340.0601157000001,340.06012180000016,343.11397050000005,53.49999999999995,53.49999999999995,2.982,343.1143847000003,343.12634100000014,343.12634100000014,344.7098603000004,y,1.5737057999999706,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
1,0,1,0,6,0,6,0,,,,,344.7262817000001,,,,,,,,344.7100806000003,344.7262817000001,345.0098874,47,2.4,345.00999470000033,347.4097843000004,347.4097906000002,359.4099302000004,359.4099357,362.79805720000013,61.49999999999985,61.49999999999985,3.368,362.7983727000001,362.80979560000014,362.80979560000014,364.4435927000004,y,1.6301644000000124,None,,,,,,,,,,,,,,,,,,,,,,sub-064,COM3,3,2025-09-09_12h35.21.473,2024_RDpaindiscrimination_calibration,2023.2.3,59.98202938408827,2025-09-09 13h20.12.557923 -0400,
