,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[-9.42701641 -6.97764335 -4.52827028 -2.07889722  0.37047585  2.81984891
  5.26922198  7.71859504 10.16796811 12.61734118 15.06671424 17.51608731
 19.96546037 22.41483344 24.8642065  27.31357957 29.76295263 32.2123257
 34.66169877 37.11107183 39.5604449  42.00981796 44.45919103 46.90856409
 49.35793716 51.80731022 54.25668329 56.70605635 59.15542942 61.60480249
 64.05417555 66.50354862 68.95292168 71.40229475 73.85166781 76.30104088
 78.75041394 81.19978701 83.64916008 86.09853314 88.54790621 90.99727927]","[-1.04394909e+01 -7.79060165e+00 -5.15350852e+00 -2.52813292e+00
  8.56030754e-02  2.68777670e+00  5.27846450e+00  7.85774236e+00
  1.04256855e+01  1.29823685e+01  1.55278651e+01  1.80622488e+01
  2.05855921e+01  2.30979669e+01  2.55994447e+01  2.80900962e+01
  3.05699915e+01  3.30392001e+01  3.54977910e+01  3.79458325e+01
  4.03833924e+01  4.28105379e+01  4.52273354e+01  4.76338512e+01
  5.00301506e+01  5.24162986e+01  5.47923595e+01  5.71583972e+01
  5.95144749e+01  6.18606554e+01  6.41970010e+01  6.65235734e+01
  6.88404337e+01  7.11476427e+01  7.34452604e+01  7.57333467e+01
  7.80119607e+01  8.02811611e+01  8.25410060e+01  8.47915534e+01
  8.70328603e+01  8.92649836e+01]","[  2.64327613   3.15541184   3.76689373   4.47772182   5.28789609
   6.19741654   7.20628318   8.31449601   9.52205502  10.82896022
  12.23521161  13.74080918  15.34575294  17.05004288  18.85367901
  20.75666132  22.75898983  24.86066451  27.06168539  29.36205245
  31.76176569  34.26082512  36.85923074  39.55698254  42.35408053
  45.25052471  48.24631507  51.34145162  54.53593435  57.82976327
  61.22293838  64.71545967  68.30732715  71.99854081  75.78910066
  79.6790067   83.66825892  87.75685732  91.94480192  96.2320927
 100.61872966 105.10471282]","[39.56044019 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019
 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019
 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019
 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019
 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019
 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019
 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019 39.56044019]",para,"[30.0, 60.0]","[45.90000000000003, 47.00000000000004]","[29.36205244580742, 61.22293837680081]"
sse,3029.632794318648,3172.170935022129,2390.1583029637386,16216.565960155669,para,"[30.0, 60.0]","[45.90000000000003, 47.00000000000004]","[29.36205244580742, 61.22293837680081]"
params,[-1.08715117e+03  2.44937307e+01  1.00000000e+00],[ 1.17655613e+03 -5.30718436e+04  7.11069510e-01],[ 9.41587053e+03 -4.32498592e+02  4.96730930e+00],[ 39.56044019  -7.55387047 -30.71735212],para,"[30.0, 60.0]","[45.90000000000003, 47.00000000000004]","[29.36205244580742, 61.22293837680081]"
stim_val,"[45.60000000000002, 46.80000000000004]","[45.60000000000002, 46.80000000000004]","[45.90000000000003, 47.00000000000004]","[44.0, 44.0]",para,"[30.0, 60.0]","[45.90000000000003, 47.00000000000004]","[29.36205244580742, 61.22293837680081]"
fitted_val,"[29.762952634279827, 59.155429420156906]","[30.569991471426192, 59.51447489568886]","[29.36205244580742, 61.22293837680081]","[39.560440192587635, 39.560440192587635]",para,"[30.0, 60.0]","[45.90000000000003, 47.00000000000004]","[29.36205244580742, 61.22293837680081]"
