trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,185.57353069999954,,0.020114200000534765,160.68989890000012,160.690279800001,161.07320510000136,161.07321070000035,185.55696040000112,185.55725230000098,190.55697340000188,190.55697910000163,190.57351610000114,202.55704680000053,0,inactive,46.8,202.55726660000073,206.0588811000016,46.00000000000012,3.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,206.0736509999988,,,,,,,,206.06008909999946,211.05707959999927,211.05708429999868,211.07372720000058,223.05736679999973,1,active,45.6,223.0574983000006,226.04157439999835,25.000000000000195,2.964,223.0905176999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,226.05732440000065,,,,,,,,226.0423082999987,231.04066859999875,231.04067320000104,231.057334000001,243.04106270000193,2,active,45.6,243.04119980000178,246.49208830000134,3.0000000000000937,3.431,243.07416359999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,246.50745870000173,,,,,,,,246.49315510000088,251.4909904999986,251.49099539999952,251.50761179999972,263.4911342000014,3,inactive,46.8,263.4912700999994,266.15873099999953,57.99999999999987,2.647,263.5243564000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,266.1744104999998,,,,,,,,266.15947679999954,271.15785870000036,271.157863299999,271.1744899000005,283.1580178000004,0,active,45.6,283.15817529999913,286.3266833000016,2.500000000000058,3.149,283.19116270000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,286.3412473999997,,,,,,,,286.327750299999,291.32469029999993,291.3246948999986,291.3413999000004,303.3250689000015,1,active,45.6,303.3252102000006,306.2433936000016,6.499999999999988,2.898,303.35818740000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,306.2582215000002,,,,,,,,306.24416030000066,311.24167410000155,311.24167859999943,311.25829539999904,323.2419593000013,2,inactive,46.8,323.24209490000067,325.04428629999893,43.50000000000006,1.783,323.2749979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,325.0584205999985,,,,,,,,325.0450137000007,330.0417844000003,330.04178909999973,330.0584501000012,342.0421434000018,3,inactive,46.8,342.04229209999903,346.01027500000055,54.499999999999986,3.948,342.07530190000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,346.0252948000016,,,,,,,,346.0113482000015,351.00865690000137,351.00866179999866,351.0253096999986,363.008963100001,0,active,45.6,363.00911629999973,367.0605485999986,0.0,4.032,363.0420997000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,367.07557480000105,,,,,,,,367.06163260000176,372.05900140000085,372.0590063999989,372.07563540000046,384.0615676999987,1,inactive,46.8,384.06171480000194,387.3263541000015,54.00000000000002,3.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-075,46.8,45.6,47.75,COM3,2026-05-13_13h44.06.592,2024_RDpaindiscrimination_maintask,2023.2.3,59.9736116106852,2026-05-13 13h44.29.812704 -0400,
