,neutral,z1,z2,z3,z4,z5
0,37.7,37.6,37.6,37.6,37.6,37.7
1,37.7,37.6,37.7,37.6,37.6,37.7
2,37.7,38.4,38.4,38.4,38.4,38.6
3,37.7,40.5,40.3,40.3,40.4,40.9
4,37.7,41.4,41.3,41.3,41.4,41.6
5,37.6,40.7,40.8,40.8,40.8,40.7
6,37.6,40.4,40.4,40.4,40.4,40.6
7,37.6,40.7,40.6,40.6,40.7,41.1
8,37.6,40.7,40.7,40.7,40.7,41.2
9,37.6,40.6,40.6,40.6,40.6,40.7
10,37.6,40.7,40.6,40.6,40.7,40.7
11,37.6,40.7,40.7,40.7,40.7,40.8
12,37.6,40.6,40.6,40.6,40.6,40.8
13,37.6,40.6,40.6,40.6,40.7,40.8
14,37.6,40.7,40.7,40.7,40.7,40.9
15,37.6,40.7,40.7,40.7,40.7,40.9
16,37.7,40.7,40.7,40.7,40.7,40.8
17,37.7,40.7,40.7,40.7,40.7,40.8
18,37.7,40.7,40.7,40.7,40.7,40.8
19,37.7,40.7,40.7,40.7,40.7,40.8
20,37.7,40.7,40.7,40.7,40.7,40.8
21,37.7,40.7,40.7,40.7,40.7,40.8
22,37.7,40.7,40.7,40.7,40.7,40.8
23,37.7,40.7,40.7,40.7,40.7,40.8
24,37.7,40.7,40.7,40.7,40.7,40.8
25,37.7,40.7,40.7,40.7,40.7,40.8
26,37.7,40.7,40.7,40.7,40.7,40.8
27,37.7,40.7,40.7,40.7,40.7,40.8
28,37.7,40.7,40.7,40.7,40.7,40.8
29,37.7,40.7,40.7,40.7,40.7,40.8
30,37.7,40.7,40.7,40.7,40.7,40.8
31,37.7,40.7,40.7,40.7,40.7,40.8
32,37.7,40.7,40.7,40.7,40.7,40.8
33,37.7,40.7,40.7,40.7,40.7,40.8
34,37.7,40.7,40.7,40.7,40.7,40.8
35,37.7,40.7,40.7,40.7,40.7,40.8
36,37.7,40.7,40.7,40.7,40.7,40.8
37,37.7,40.7,40.7,40.7,40.7,40.8
38,37.7,40.7,40.7,40.7,40.7,40.8
39,37.7,40.7,40.7,40.7,40.7,40.8
40,37.7,40.7,40.7,40.7,40.7,40.8
41,37.7,40.7,40.7,40.7,40.7,40.8
42,37.7,40.7,40.7,40.7,40.7,40.8
43,37.7,40.7,40.7,40.7,40.7,40.8
44,37.7,40.7,40.7,40.7,40.7,40.8
45,37.7,40.7,40.7,40.7,40.7,40.8
46,37.7,40.7,40.7,40.7,40.7,40.8
47,37.7,40.7,40.7,40.7,40.7,40.8
48,37.7,40.7,40.7,40.7,40.7,40.8
49,37.7,40.7,40.7,40.7,40.7,40.8
50,37.7,40.7,40.7,40.7,40.7,40.8
51,37.7,40.7,40.7,40.7,40.7,40.8
52,37.7,40.7,40.7,40.7,40.7,40.8
53,37.7,40.7,40.7,40.7,40.7,40.8
54,37.7,40.7,40.7,40.7,40.7,40.8
55,37.7,40.7,40.7,40.7,40.7,40.9
56,37.7,40.7,40.7,40.7,40.7,40.9
57,37.7,40.7,40.7,40.7,40.7,40.9
58,37.7,40.7,40.7,40.7,40.7,40.9
59,37.7,40.7,40.7,40.7,40.7,40.9
60,37.7,40.7,40.7,40.7,40.7,40.9
61,37.7,40.7,40.7,40.7,40.7,40.9
62,37.7,40.7,40.7,40.7,40.7,40.9
63,37.7,40.7,40.7,40.7,40.7,40.9
64,37.7,40.7,40.7,40.7,40.7,40.9
65,37.7,40.7,40.7,40.7,40.7,40.9
66,37.7,40.7,40.7,40.7,40.7,40.9
