series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,12.855295699904673,,0.005189799936488271,3.8554847999475896,3.8554921000031754,11.972163099911995,11.972484199912287,12.838867499958724,12.839168399921618,12.855295699904673,16.439097499940544,41,2.2,16.439265899942257,18.63886399997864,18.638871699920855,30.638893499970436,30.63890099991113,39.01301049999893,6.730727086790012e-14,6.730727086790012e-14,8.349,39.01361539994832,39.02234339993447,39.02234339993447,44.63924419996329,y,5.607098700013012,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
0,0,0,0,1,0,1,0,,,,,44.65567209990695,,,,,,,,44.63952789991163,44.65567209990695,45.22256289992947,42,2.4,45.2226714999415,47.62250109994784,47.62250880000647,59.622527699917555,59.62253289995715,71.27712449990213,0.0,0.0,11.635,71.27762069995515,71.2893260999117,71.2893260999117,78.17287319991738,y,6.871818899991922,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
0,0,0,0,2,0,2,0,,,,,78.1893164999783,,,,,,,,78.17308259999845,78.1893164999783,78.80623499990907,43,2.4,78.8063484999584,81.20614829997066,81.20615549990907,93.2064860999817,93.20649249991402,115.5435003999155,18.000000000000107,18.000000000000107,22.317,115.5439135999186,115.5563405000139,115.5563405000139,137.34025269991253,y,21.770351800019853,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
0,0,0,0,3,0,3,0,,,,,137.35670120001305,,,,,,,,137.34047309996095,137.35670120001305,137.85696000000462,44,2.1,137.85707419994287,139.95687200000975,139.95688009995501,151.95723049994558,151.95723739999812,157.5957573999185,35.00000000000013,35.00000000000013,5.619,157.5962331999326,157.6069606000092,157.6069606000092,159.72369719995186,y,2.1103978999890387,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
0,0,0,0,4,0,4,0,,,,,159.74011629994493,,,,,,,,159.7239280999638,159.74011629994493,160.273724699975,45,2.5,160.2738325999817,162.77375900000334,162.7737665999448,174.77406199998222,174.7740679999115,181.83003269997425,71.99999999999982,71.99999999999982,7.037,181.8305284999078,181.8405766999349,181.8405766999349,188.9074910999043,y,7.065942199900746,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
0,0,0,0,5,0,5,0,,,,,188.92390499997418,,,,,,,,188.9077086999314,188.92390499997418,189.62412349996157,46,2.0,189.62424209993333,191.62403539998922,191.62404279992916,203.62408629991114,203.62409189995378,212.44283909990918,100.0,100.0,8.799,212.44316419993993,212.45747059991118,212.45747059991118,214.87444879999384,n,2.4086041999980807,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.87462759995833,218.8743536999682,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
1,0,1,0,0,0,0,0,,,,,240.2411393999355,,,,,,218.87446809990797,240.22474400000647,240.2250871999422,240.2411393999355,241.6247097000014,41,2.4,241.6248752999818,244.02464489999693,244.0246542999521,256.0249982000096,256.0250065999571,262.49537279992364,9.395262345890387e-14,9.395262345890387e-14,6.451,262.4958983999677,262.50806249992456,262.50806249992456,264.2750143999001,y,1.7576330999145284,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
1,0,1,0,1,0,1,0,,,,,264.29141780000646,,,,,,,,264.27531029994134,264.29141780000646,265.42488519998733,42,2.5,265.42499049997423,267.92483729997184,267.92484449991025,279.92495649994817,279.9249620999908,285.645462699933,0.0,0.0,5.702,285.64588089997414,285.6583282999927,285.6583282999927,288.20863239991013,y,2.5352797000668943,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
1,0,1,0,2,0,2,0,,,,,288.22503279999364,,,,,,,,288.20884549990296,288.22503279999364,288.6419154999312,43,2.5,288.6420189999044,291.1418883999577,291.1418951000087,303.1419111000141,303.1419164999388,306.83041589998174,0.5000000000000229,0.5000000000000229,3.669,306.83084169996437,306.8419383999426,306.8419383999426,309.0089327999158,y,2.1636245000408962,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
1,0,1,0,3,0,3,0,,,,,309.0252298999112,,,,,,,,309.00918229995295,309.0252298999112,309.40883579989895,44,2.1,309.4089376999764,311.5087697999552,311.50877660000697,323.5088305999525,323.50883619999513,330.5477641999023,16.500000000000078,16.500000000000078,7.019,330.5482461999636,330.55892499990296,330.55892499990296,332.7757711999584,y,2.2032299999846146,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
1,0,1,0,4,0,4,0,,,,,332.7922196999425,,,,,,,,332.7760045999894,332.7922196999425,333.4924373999238,45,2.5,333.4925530999899,335.9923838999821,335.9923928999342,347.9924345999025,347.9924401999451,353.86303819995373,71.99999999999996,71.99999999999996,5.851,353.8634834999684,353.87580059992615,353.87580059992615,358.50939269992523,y,4.625803399947472,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
1,0,1,0,5,0,5,0,,,,,358.52582280000206,,,,,,,,358.50962659996003,358.52582280000206,359.2927409999538,46,2.0,359.29285139997955,361.2927120999666,361.2927185998997,373.292750799912,373.2927562999539,383.3315168999834,100.0,100.0,10.019,383.3319528999273,383.34281219996046,383.34281219996046,385.426390199922,n,2.0827052999520674,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.4265522999922,389.42622789996676,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
2,0,2,0,0,0,0,0,,,,,398.5762277999893,,,,,,389.4263382999925,398.559821199975,398.56015859998297,398.5762277999893,399.8597946999362,41,2.4,399.8599550999934,402.2597194999689,402.2597275999142,414.2598008000059,414.25980639993213,417.01416739996057,0.0,0.0,2.684,417.01467249996495,417.0264474999858,417.0264474999858,418.59336699999403,y,1.5549680000403896,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
2,0,2,0,1,0,1,0,,,,,418.6097994999727,,,,,,,,418.59364529990125,418.6097994999727,418.9933900999604,42,2.4,418.9934952999465,421.3933712999569,421.3933790998999,433.39375029993244,433.3937570999842,438.41438550001476,0.0,0.0,5.0,438.4148174999282,438.42673939990345,438.42673939990345,440.0769559999462,y,1.6387315000174567,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
2,0,2,0,2,0,2,0,,,,,440.09340909996536,,,,,,,,440.07718209992163,440.09340909996536,440.59360889997333,43,2.0,440.5937276999466,442.5935831000097,442.5935902999481,454.5936195999384,454.593624799978,458.0812523999484,15.500000000000005,15.500000000000005,3.468,458.0817211999092,458.0937406999292,458.0937406999292,459.9106083000079,y,1.8124925000593066,None,,,,,,,,,,,,,,,,,,,,,,sub-053,COM3,3,2025-06-02_07h44.23.331,2024_RDpaindiscrimination_calibration,2023.2.3,59.96390173551387,2025-06-02 08h14.19.368840 -0400,
