,linear,hyper,para,expo,win_model,target_ratings,selected_intensities,extrapolated_ratings
fitted,"[ 0.56877635  2.93140839  5.29404043  7.65667247 10.01930452 12.38193656
 14.7445686  17.10720064 19.46983268 21.83246472 24.19509676 26.5577288
 28.92036084 31.28299288 33.64562492 36.00825696 38.370889   40.73352104
 43.09615308 45.45878512 47.82141716 50.1840492  52.54668124 54.90931328
 57.27194532 59.63457736 61.9972094  64.35984144 66.72247349 69.08510553
 71.44773757 73.81036961 76.17300165 78.53563369 80.89826573 83.26089777
 85.62352981 87.98616185 90.34879389 92.71142593 95.07405797 97.43669001]","[-0.47749688  2.07341311  4.61356959  7.14304041  9.66189285 12.17019364
 14.66800894 17.15540437 19.63244499 22.09919532 24.55571936 27.00208056
 29.43834186 31.86456568 34.28081392 36.68714799 39.08362877 41.47031666
 43.84727157 46.2145529  48.5722196  50.92033011 53.25894243 55.58811407
 57.90790207 60.21836303 62.51955309 64.81152794 67.09434281 69.36805252
 71.63271143 73.88837347 76.13509215 78.37292056 80.60191135 82.82211678
 85.03358869 87.2363785  89.43053724 91.61611555 93.79316365 95.96173139]","[  3.93115615   5.75427801   7.60506407   9.48351434  11.38962882
  13.32340751  15.2848504   17.27395751  19.29072882  21.33516433
  23.40726406  25.50702799  27.63445613  29.78954848  31.97230503
  34.1827258   36.42081077  38.68655994  40.97997333  43.30105092
  45.64979272  48.02619873  50.43026894  52.86200337  55.321402
  57.80846483  60.32319188  62.86558313  65.43563859  68.03335826
  70.65874214  73.31179022  75.99250251  78.70087901  81.43691972
  84.20062463  86.99199375  89.81102708  92.65772461  95.53208636
  98.43411231 101.36380247]","[ 1.58557934  3.77893837  5.98097858  8.19171412 10.41115911 12.6393277
 14.87623399 17.12189208 19.37631609 21.63952008 23.91151815 26.19232435
 28.48195275 30.78041739 33.08773232 35.40391156 37.72896914 40.06291907
 42.40577534 44.75755195 47.11826289 49.48792212 51.86654362 54.25414133
 56.65072921 59.05632119 61.4709312  63.89457316 66.32726098 68.76900856
 71.21982979 73.67973855 76.14874872 78.62687416 81.11412874 83.61052629
 86.11608065 88.63080566 91.15471513 93.68782288 96.2301427  98.7816884 ]",para,"[30.0, 60.0]","[44.30000000000002, 45.60000000000004]","[29.789548477907374, 60.32319188033716]"
sse,9876.809487833565,9916.18664696971,9827.11593048115,9849.759276358043,para,"[30.0, 60.0]","[44.30000000000002, 45.60000000000004]","[29.789548477907374, 60.32319188033716]"
params,[-1.01536300e+03  2.36263204e+01  1.00000000e+00],[ 1.20720702e+03 -5.70549805e+04  4.24328227e+00],[ 1.78349255e+03 -1.00863195e+02  1.38321038e+00],[-3.46713543e+02  1.34120905e-02  2.70250453e+00],para,"[30.0, 60.0]","[44.30000000000002, 45.60000000000004]","[29.789548477907374, 60.32319188033716]"
stim_val,"[44.20000000000002, 45.500000000000036]","[44.20000000000002, 45.500000000000036]","[44.30000000000002, 45.60000000000004]","[44.30000000000002, 45.500000000000036]",para,"[30.0, 60.0]","[44.30000000000002, 45.60000000000004]","[29.789548477907374, 60.32319188033716]"
fitted_val,"[28.92036083850894, 59.634577363952076]","[29.43834185843457, 60.21836303124974]","[29.789548477907374, 60.32319188033716]","[30.780417393643802, 59.05632119017503]",para,"[30.0, 60.0]","[44.30000000000002, 45.60000000000004]","[29.789548477907374, 60.32319188033716]"
