,neutral,z1,z2,z3,z4,z5
0,37.7,37.6,37.6,37.6,37.6,37.6
1,37.7,37.7,37.6,37.6,37.6,37.6
2,37.7,38.8,38.5,38.5,38.6,38.7
3,37.6,43.2,42.2,42.2,42.5,43.0
4,37.5,47.0,46.0,45.9,46.1,46.7
5,37.5,46.2,46.2,46.2,46.2,46.1
6,37.5,45.1,45.2,45.2,45.1,45.1
7,37.5,46.0,45.3,45.3,45.4,45.8
8,37.4,46.3,45.7,45.7,45.7,45.9
9,37.4,45.6,45.5,45.5,45.5,45.5
10,37.4,45.6,45.5,45.5,45.5,45.7
11,37.4,46.0,45.6,45.6,45.7,45.9
12,37.4,45.8,45.6,45.6,45.6,45.7
13,37.4,45.7,45.6,45.6,45.6,45.7
14,37.4,45.9,45.6,45.6,45.7,45.8
15,37.5,45.9,45.7,45.7,45.7,45.8
16,37.5,45.8,45.6,45.7,45.7,45.7
17,37.5,45.9,45.7,45.7,45.7,45.8
18,37.5,45.9,45.7,45.7,45.7,45.8
19,37.5,45.8,45.7,45.7,45.7,45.8
20,37.5,45.9,45.7,45.7,45.7,45.8
21,37.5,45.9,45.7,45.7,45.7,45.8
22,37.5,45.9,45.7,45.7,45.7,45.8
23,37.5,45.9,45.7,45.7,45.7,45.8
24,37.5,45.9,45.7,45.7,45.7,45.8
25,37.5,45.9,45.7,45.7,45.7,45.8
26,37.5,45.9,45.7,45.7,45.7,45.8
27,37.5,45.9,45.7,45.7,45.7,45.8
28,37.5,45.9,45.7,45.7,45.8,45.8
29,37.6,45.9,45.7,45.7,45.8,45.8
30,37.6,45.9,45.7,45.7,45.8,45.8
31,37.6,45.9,45.7,45.8,45.8,45.8
32,37.6,45.9,45.8,45.8,45.8,45.8
33,37.6,45.9,45.8,45.8,45.8,45.8
34,37.6,45.9,45.8,45.8,45.8,45.8
35,37.6,45.9,45.8,45.8,45.8,45.8
36,37.6,45.9,45.8,45.8,45.8,45.8
37,37.6,45.9,45.8,45.8,45.8,45.8
38,37.6,45.9,45.8,45.8,45.8,45.8
39,37.6,45.9,45.8,45.8,45.8,45.8
40,37.6,45.9,45.8,45.8,45.8,45.8
41,37.6,45.9,45.8,45.8,45.8,45.8
42,37.6,45.9,45.8,45.8,45.8,45.8
43,37.6,45.9,45.8,45.8,45.8,45.8
44,37.6,45.9,45.8,45.8,45.8,45.8
45,37.6,45.9,45.8,45.8,45.8,45.9
46,37.6,45.9,45.8,45.8,45.8,45.9
47,37.6,45.9,45.8,45.8,45.8,45.9
48,37.6,45.9,45.8,45.8,45.8,45.9
49,37.6,45.9,45.8,45.8,45.8,45.9
50,37.6,45.9,45.8,45.8,45.8,45.9
51,37.6,45.9,45.8,45.8,45.8,45.9
52,37.6,45.9,45.8,45.8,45.8,45.9
53,37.6,45.9,45.8,45.8,45.8,45.9
54,37.6,45.9,45.8,45.8,45.8,45.9
55,37.6,45.9,45.8,45.8,45.8,45.9
56,37.6,45.9,45.8,45.8,45.8,45.9
57,37.6,45.9,45.8,45.8,45.8,45.9
58,37.6,45.9,45.8,45.8,45.8,45.9
59,37.6,45.9,45.8,45.8,45.8,45.9
60,37.6,45.9,45.8,45.8,45.8,45.9
61,37.6,45.9,45.8,45.8,45.8,45.9
62,37.6,45.9,45.8,45.8,45.8,45.9
63,37.6,45.9,45.8,45.9,45.8,45.9
64,37.6,45.9,45.8,45.9,45.8,45.9
65,37.6,45.9,45.8,45.9,45.8,45.9
66,37.6,45.9,45.8,45.9,45.9,45.9
67,37.6,45.9,45.8,45.9,45.9,45.9
68,37.6,45.9,45.8,45.9,45.9,45.9
69,37.6,45.9,45.8,45.9,45.9,45.9
70,37.6,45.9,45.8,45.9,45.9,45.9
71,37.6,45.9,45.8,45.9,45.9,45.9
72,37.6,45.9,45.8,45.9,45.9,45.9
73,37.6,45.9,45.8,45.9,45.9,45.9
74,37.6,45.9,45.8,45.9,45.9,45.9
75,37.6,45.9,45.8,45.9,45.9,45.9
76,37.6,45.9,45.8,45.9,45.9,45.9
77,37.6,45.9,45.8,45.9,45.9,45.9
78,37.6,45.9,45.8,45.9,45.9,45.9
79,37.6,45.9,45.8,45.9,45.9,45.9
80,37.6,45.9,45.8,45.9,45.9,45.9
81,37.6,45.9,45.8,45.9,45.9,45.9
82,37.6,45.9,45.8,45.9,45.9,45.9
83,37.6,45.9,45.8,45.9,45.9,45.9
84,37.6,45.9,45.8,45.9,45.9,45.9
85,37.6,45.9,45.8,45.9,45.9,45.9
86,37.6,45.9,45.8,45.9,45.9,45.9
87,37.6,45.9,45.8,45.9,45.9,45.9
88,37.6,45.9,45.8,45.9,45.9,45.9
89,37.6,45.9,45.8,45.9,45.9,45.9
90,37.6,45.9,45.8,45.9,45.9,45.9
91,37.6,45.9,45.8,45.9,45.9,45.9
92,37.6,45.9,45.8,45.9,45.9,45.9
93,37.6,45.9,45.8,45.9,45.9,45.9
94,37.6,45.9,45.8,45.9,45.9,45.9
95,37.6,45.9,45.8,45.9,45.9,45.9
96,37.6,45.9,45.8,45.9,45.9,45.9
97,37.6,45.9,45.8,45.9,45.9,45.9
98,37.7,45.6,45.6,45.6,45.6,45.6
99,37.7,42.7,43.1,43.1,43.0,42.6
100,37.9,38.0,38.9,38.9,38.7,38.0
101,38.0,37.1,37.4,37.5,37.4,37.2
102,38.1,38.4,38.2,38.2,38.3,38.4
103,38.2,38.2,38.4,38.4,38.4,38.1
104,38.2,37.5,38.1,38.1,38.0,37.6
