,neutral,z1,z2,z3,z4,z5
0,37.7,37.6,37.6,37.6,37.6,37.6
1,37.7,37.6,37.6,37.6,37.6,37.6
2,37.7,38.8,38.7,38.7,38.7,38.8
3,37.6,43.2,42.8,42.9,43.0,43.3
4,37.5,47.9,47.3,47.5,47.6,47.9
5,37.4,48.4,48.3,48.3,48.4,48.3
6,37.4,47.1,47.2,47.2,47.2,47.2
7,37.4,47.4,47.2,47.3,47.3,47.5
8,37.4,47.8,47.7,47.7,47.7,47.8
9,37.4,47.5,47.5,47.6,47.6,47.5
10,37.3,47.5,47.5,47.5,47.5,47.5
11,37.3,47.7,47.6,47.6,47.7,47.7
12,37.3,47.7,47.6,47.7,47.7,47.7
13,37.4,47.6,47.6,47.6,47.6,47.7
14,37.4,47.7,47.6,47.7,47.7,47.7
15,37.4,47.7,47.7,47.7,47.7,47.7
16,37.4,47.7,47.7,47.7,47.7,47.7
17,37.4,47.7,47.7,47.7,47.7,47.7
18,37.4,47.7,47.7,47.7,47.7,47.8
19,37.4,47.7,47.7,47.7,47.8,47.8
20,37.4,47.7,47.7,47.7,47.8,47.8
21,37.4,47.7,47.7,47.7,47.8,47.8
22,37.4,47.7,47.7,47.8,47.8,47.8
23,37.5,47.7,47.7,47.8,47.8,47.8
24,37.5,47.8,47.8,47.8,47.8,47.8
25,37.5,47.8,47.8,47.8,47.8,47.8
26,37.5,47.8,47.8,47.8,47.8,47.8
27,37.5,47.8,47.8,47.8,47.8,47.8
28,37.5,47.8,47.8,47.8,47.8,47.8
29,37.5,47.8,47.8,47.8,47.8,47.8
30,37.5,47.8,47.8,47.8,47.8,47.8
31,37.5,47.8,47.8,47.8,47.8,47.8
32,37.5,47.8,47.8,47.8,47.8,47.8
33,37.5,47.8,47.8,47.8,47.8,47.9
34,37.5,47.8,47.8,47.8,47.8,47.9
35,37.5,47.8,47.8,47.8,47.8,47.9
36,37.6,47.8,47.8,47.8,47.8,47.9
37,37.6,47.8,47.8,47.8,47.9,47.9
38,37.6,47.8,47.8,47.8,47.9,47.9
39,37.6,47.8,47.8,47.8,47.9,47.9
40,37.6,47.8,47.8,47.8,47.9,47.9
41,37.6,47.8,47.8,47.8,47.9,47.9
42,37.6,47.8,47.8,47.9,47.9,47.9
43,37.6,47.8,47.8,47.9,47.9,47.9
44,37.6,47.9,47.8,47.9,47.9,47.9
45,37.6,47.9,47.8,47.9,47.9,47.9
46,37.6,47.9,47.8,47.9,47.9,47.9
47,37.6,47.9,47.8,47.9,47.9,47.9
48,37.6,47.9,47.8,47.9,47.9,47.9
49,37.6,47.9,47.8,47.9,47.9,47.9
50,37.6,47.9,47.8,47.9,47.9,47.9
51,37.6,47.9,47.8,47.9,47.9,47.9
52,37.6,47.9,47.8,47.9,47.9,47.9
53,37.6,47.9,47.9,47.9,47.9,47.9
54,37.6,47.9,47.9,47.9,47.9,47.9
55,37.6,47.9,47.9,47.9,47.9,47.9
56,37.6,47.9,47.9,47.9,47.9,47.9
57,37.6,47.9,47.9,47.9,47.9,47.9
58,37.6,47.9,47.9,47.9,47.9,47.9
59,37.6,47.9,47.9,47.9,47.9,47.9
60,37.6,47.9,47.9,47.9,47.9,47.9
61,37.6,47.9,47.9,47.9,47.9,47.9
62,37.6,47.9,47.9,47.9,47.9,47.9
63,37.6,47.9,47.9,47.9,47.9,47.9
64,37.6,47.9,47.9,47.9,47.9,47.9
65,37.6,47.9,47.9,47.9,47.9,47.9
66,37.6,47.9,47.9,47.9,47.9,47.9
67,37.6,47.9,47.9,47.9,47.9,47.9
68,37.6,47.9,47.9,47.9,47.9,47.9
69,37.6,47.9,47.9,47.9,47.9,47.9
70,37.6,47.9,47.9,47.9,47.9,47.9
71,37.6,47.9,47.9,47.9,47.9,47.9
72,37.6,47.9,47.9,47.9,47.9,47.9
73,37.6,47.9,47.9,47.9,47.9,47.9
74,37.6,47.9,47.9,47.9,47.9,47.9
75,37.6,47.9,47.9,47.9,47.9,47.9
76,37.6,47.9,47.9,47.9,47.9,47.9
77,37.6,47.9,47.9,47.9,47.9,47.9
