,neutral,z1,z2,z3,z4,z5
0,37.7,37.6,37.6,37.6,37.5,37.5
1,37.7,37.7,37.6,37.6,37.6,37.6
2,37.7,38.8,38.6,38.5,38.6,38.7
3,37.6,42.7,41.8,41.8,41.9,42.4
4,37.5,45.0,44.3,44.3,44.4,44.7
5,37.5,43.7,44.0,43.9,43.9,43.8
6,37.5,43.2,43.2,43.2,43.2,43.2
7,37.5,44.1,43.4,43.4,43.5,43.8
8,37.5,44.1,43.6,43.6,43.7,43.8
9,37.5,43.5,43.5,43.5,43.5,43.5
10,37.5,43.7,43.5,43.5,43.5,43.7
11,37.5,43.9,43.6,43.6,43.6,43.8
12,37.5,43.7,43.6,43.6,43.6,43.6
13,37.5,43.7,43.6,43.6,43.6,43.7
14,37.5,43.9,43.6,43.6,43.6,43.8
15,37.5,43.8,43.6,43.6,43.6,43.7
16,37.5,43.8,43.6,43.6,43.6,43.7
17,37.5,43.8,43.6,43.6,43.6,43.8
18,37.5,43.8,43.7,43.6,43.6,43.7
19,37.5,43.8,43.7,43.6,43.6,43.7
20,37.5,43.8,43.7,43.6,43.6,43.7
21,37.6,43.8,43.7,43.6,43.6,43.7
22,37.6,43.8,43.7,43.6,43.6,43.7
23,37.6,43.8,43.7,43.7,43.7,43.7
24,37.6,43.8,43.7,43.7,43.7,43.7
25,37.6,43.8,43.7,43.7,43.7,43.7
26,37.6,43.8,43.7,43.7,43.7,43.7
27,37.6,43.8,43.7,43.7,43.7,43.7
28,37.6,43.8,43.7,43.7,43.7,43.7
29,37.6,43.8,43.7,43.7,43.7,43.7
30,37.6,43.8,43.7,43.7,43.7,43.7
31,37.6,43.8,43.7,43.7,43.7,43.7
32,37.6,43.8,43.7,43.7,43.7,43.7
33,37.6,43.9,43.7,43.7,43.7,43.7
34,37.6,43.8,43.7,43.7,43.7,43.8
35,37.6,43.8,43.7,43.7,43.7,43.8
36,37.6,43.9,43.7,43.7,43.7,43.8
37,37.6,43.9,43.7,43.7,43.7,43.8
38,37.6,43.9,43.7,43.7,43.7,43.8
39,37.6,43.9,43.7,43.7,43.7,43.8
40,37.6,43.9,43.7,43.7,43.7,43.8
41,37.6,43.9,43.7,43.7,43.7,43.8
42,37.7,43.9,43.7,43.7,43.7,43.8
43,37.7,43.9,43.7,43.7,43.7,43.8
44,37.7,43.8,43.7,43.7,43.7,43.8
45,37.7,43.8,43.7,43.7,43.7,43.8
46,37.7,43.8,43.7,43.7,43.7,43.8
47,37.7,43.8,43.7,43.7,43.7,43.8
