trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,discrimin_resp.started,percu_or.started,responser.started,thermode_locali_pic.stopped,discrimin_resp.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
16,0,16,0,419.3624688000418,,,,419.34659950004425,424.34576789999846,424.34577230003197,424.3624767999863,432.3458230000688,432.3458230000688,432.3458230000688,434.56258290004916,435.3458880999824,435.3458880999824,435.3458880999824,435.3293726000702,3.75,5.05,375,505,8,3,1.2,0.75,444,0,452,0.7999999999999999,0,m,1.241697399993427,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
17,0,17,0,435.3458880999824,,,,435.33028290001675,440.32939289999194,440.3293977000285,440.3459786999738,448.3292835999746,448.3292835999746,448.3292835999746,450.54597089998424,451.32936049997807,451.32936049997807,451.32936049997807,451.3127145000035,4.23,4.57,423,457,8,3,1.2,0.75,444,1,453,0.8999999999999999,1,n,0.32208680000621825,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
18,0,18,0,451.32936049997807,,,,451.31359999999404,456.31283339997754,456.3128384000156,456.3293980000308,464.3129075000761,464.3129075000761,464.3129075000761,466.52962150005624,467.31296260003,467.31296260003,467.31296260003,467.296354399994,4.59,4.21,459,421,8,3,1.2,0.75,444,2,453,0.8999999999999999,0,m,0.32656519999727607,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
19,0,19,0,467.31296260003,,,,467.29725210007746,472.29637790005654,472.2963823999744,472.3129884999944,480.2963078999892,480.2963078999892,480.2963078999892,482.5130290000234,483.2963643000694,483.2963643000694,483.2963643000694,483.2798725999892,3.67,5.13,367,513,8,3,1.2,0.75,444,3,454,0.9999999999999999,0,m,0.36312470003031194,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
20,0,20,0,483.2963643000694,,,,483.2808012000751,488.2798927000258,488.2798971000593,488.2965115000261,496.27993319998495,496.27993319998495,496.27993319998495,498.496586299967,499.2799312999705,499.2799312999705,499.2799312999705,499.26336830004584,4.6,4.2,459,420,8,3,1.2,0.75,444,0,454,1,1,n,0.4354719000402838,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
21,0,21,0,499.2799312999705,,,,499.2642949000001,504.2634056999814,504.26341020001564,504.2800283000106,512.2633268999634,512.2633268999634,512.2633268999634,514.480015499983,515.2633658000268,515.2633658000268,515.2633658000268,515.2467646000441,4.39,4.41,438,441,8,3,1.2,0.75,444,1,454,1,1,n,0.33611180004663765,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
22,0,22,0,515.2633658000268,,,,515.2476638000226,520.2468276000582,520.2468318999745,520.2634553000098,528.2469193000579,528.2469193000579,528.2469193000579,530.4636535000755,531.2471605000319,531.2471605000319,531.2471605000319,531.2304022000171,3.7,5.1,370,509,8,3,1.2,0.75,444,2,453,0.9,1,n,0.5125529000069946,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
23,0,23,0,531.2471605000319,,,,531.2313557000598,536.2303899000399,536.2303947000764,536.2470139999641,544.2304720999673,544.2304720999673,544.2304720999673,546.4470729000168,547.2304172000149,547.2304172000149,547.2304172000149,547.2138029000489,4.74,4.06,474,405,8,3,1.2,0.75,444,3,453,0.9,0,m,0.3888445000629872,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
24,0,24,0,547.2304172000149,,,,547.2147532000672,552.2138547999784,552.213859600015,552.2305292000528,560.213944499963,560.213944499963,560.213944499963,562.4306761000771,563.2140220999718,563.2140220999718,563.2140220999718,563.19742890005,3.97,4.83,397,483,8,3,1.2,0.75,444,0,454,1.0,0,m,0.38147420005407184,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
25,0,25,0,563.2140220999718,,,,563.1983406000072,568.1973745999858,568.19737910002,568.2139967000112,576.1975042000413,576.1975042000413,576.1975042000413,578.4141984999878,579.1975418999791,579.1975418999791,579.1975418999791,579.1809303000337,4.07,4.73,407,473,8,3,1.2,0.75,444,1,454,1,1,n,0.409913600073196,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
26,0,26,0,579.1975418999791,,,,579.1818561999826,584.1808655000059,584.1808699000394,584.1975139999995,592.1810335000046,592.1810335000046,592.1810335000046,594.397702199989,595.1810461999848,595.1810461999848,595.1810461999848,595.1644469000166,3.48,5.32,348,532,8,3,1.2,0.75,444,2,454,1,1,n,0.36632249993272126,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
27,0,27,0,595.1810461999848,,,,595.1653624000028,600.1644781000214,600.1644825000549,600.1810984000331,608.1644230000675,608.1644230000675,608.1644230000675,610.3810894000344,611.1644301000051,611.1644301000051,611.1644301000051,611.14782990003,3.74,5.06,374,505,8,3,1.2,0.75,444,3,453,0.9,1,n,0.46293330006301403,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
28,0,28,0,611.1644301000051,,,,611.1487575999927,616.1478386999806,616.1478435000172,616.1644979000557,624.1480380999856,624.1480380999856,624.1480380999856,626.3647252999945,627.1480598000344,627.1480598000344,627.1480598000344,627.1314619000768,3.91,4.89,391,488,8,3,1.2,0.75,444,0,453,0.9,1,n,0.3514127000235021,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
29,0,29,0,627.1480598000344,,,,627.1323681999929,632.1315184000414,632.1315229000757,632.1481223000446,640.1315432999982,640.1315432999982,640.1315432999982,642.3482372000581,643.1315740999999,643.1315740999999,643.1315740999999,643.1149565000087,4.26,4.54,426,454,8,3,1.2,0.75,444,1,452,0.8,1,n,0.35585639998316765,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
30,0,30,0,643.1315740999999,,,,643.1158436000114,648.1148870000616,648.1148913999787,648.1316351999994,656.114938499988,656.114938499988,656.114938499988,658.3317701000487,659.1150947000133,659.1150947000133,659.1150947000133,659.0984865999781,3.52,5.28,352,528,8,3,1.2,0.75,444,2,452,0.8,0,m,0.5884555999655277,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
31,0,31,0,659.1150947000133,,,,659.0993830000516,664.0985269000521,664.0985315999715,664.1151532999938,672.0985715000425,672.0985715000425,672.0985715000425,674.3151407999685,675.0984795000404,675.0984795000404,675.0984795000404,675.0819089000579,3.32,5.48,332,548,8,3,1.2,0.75,444,3,453,0.9,0,m,0.4247995000332594,None,,,,,,,,sub-077,COM3,44.4,2026-05-21_10h34.13.021,2024_RDpaindiscrimination_QUEST,2023.2.3,59.96915187074995,2026-05-21 10h34.24.995894 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0827456000261,675.0984795000404,681.0986764000263,681.0819369000383,0.8666666666666667,45.266666666666666,failed,,,,,,,,,
